rungroup	entry	fold
rg01_theta12p490_foil0	111228	0
rg01_theta12p490_foil0	111242	0
rg01_theta12p490_foil0	111361	0
rg01_theta12p490_foil0	111486	0
rg01_theta12p490_foil0	111695	1
rg01_theta12p490_foil0	112237	1
rg01_theta12p490_foil0	112274	1
rg01_theta12p490_foil0	112414	1
rg01_theta12p490_foil0	112581	1
rg01_theta12p490_foil0	112765	2
rg01_theta12p490_foil0	112890	2
rg01_theta12p490_foil0	113006	1
rg01_theta12p490_foil0	113025	0
rg01_theta12p490_foil0	113063	2
rg01_theta12p490_foil0	113104	2
rg01_theta12p490_foil0	113228	2
rg01_theta12p490_foil0	113229	0
rg01_theta12p490_foil0	113661	2
rg01_theta12p490_foil0	114372	0
rg01_theta12p490_foil0	114696	1
rg01_theta12p490_foil0	114700	1
rg01_theta12p490_foil0	114858	2
rg01_theta12p490_foil0	114915	2
rg01_theta12p490_foil0	115047	0
rg01_theta12p490_foil0	115306	0
rg01_theta12p490_foil0	115316	1
rg01_theta12p490_foil0	115469	1
rg01_theta12p490_foil0	115979	0
rg01_theta12p490_foil0	115988	2
rg01_theta12p490_foil0	115998	0
rg01_theta12p490_foil0	116177	0
rg01_theta12p490_foil0	116273	1
rg01_theta12p490_foil0	116691	0
rg01_theta12p490_foil0	116906	0
rg01_theta12p490_foil0	116918	0
rg01_theta12p490_foil0	116962	0
rg01_theta12p490_foil0	117484	0
rg01_theta12p490_foil0	117728	0
rg01_theta12p490_foil0	117849	1
rg01_theta12p490_foil0	118062	1
rg01_theta12p490_foil0	118115	1
rg01_theta12p490_foil0	118201	0
rg01_theta12p490_foil0	118493	0
rg01_theta12p490_foil0	118500	1
rg01_theta12p490_foil0	118601	0
rg01_theta12p490_foil0	118882	2
rg01_theta12p490_foil0	118897	2
rg01_theta12p490_foil0	118932	2
rg01_theta12p490_foil0	118937	2
rg01_theta12p490_foil0	119059	2
rg01_theta12p490_foil0	119244	0
rg01_theta12p490_foil0	119867	1
rg01_theta12p490_foil0	119905	0
rg01_theta12p490_foil0	119947	0
rg01_theta12p490_foil0	120036	1
rg01_theta12p490_foil0	120085	0
rg01_theta12p490_foil0	120097	1
rg01_theta12p490_foil0	120174	1
rg01_theta12p490_foil0	120189	0
rg01_theta12p490_foil0	120342	2
rg01_theta12p490_foil0	120426	1
rg01_theta12p490_foil0	120583	0
rg01_theta12p490_foil0	120721	2
rg01_theta12p490_foil0	120936	1
rg01_theta12p490_foil0	121083	2
rg01_theta12p490_foil0	121195	0
rg01_theta12p490_foil0	121232	2
rg01_theta12p490_foil0	121326	2
rg01_theta12p490_foil0	121502	1
rg01_theta12p490_foil0	121526	2
rg01_theta12p490_foil0	121637	2
rg01_theta12p490_foil0	121658	2
rg01_theta12p490_foil0	121667	1
rg01_theta12p490_foil0	121963	2
rg01_theta12p490_foil0	122078	1
rg01_theta12p490_foil0	122080	1
rg01_theta12p490_foil0	122113	2
rg01_theta12p490_foil0	122144	0
rg01_theta12p490_foil0	122206	0
rg01_theta12p490_foil0	122253	0
rg01_theta12p490_foil0	122499	0
rg01_theta12p490_foil0	122520	1
rg01_theta12p490_foil0	122536	0
rg01_theta12p490_foil0	122560	1
rg01_theta12p490_foil0	122668	2
rg01_theta12p490_foil0	122696	1
rg01_theta12p490_foil0	122800	1
rg01_theta12p490_foil0	122917	2
rg01_theta12p490_foil0	122977	2
rg01_theta12p490_foil0	123102	2
rg01_theta12p490_foil0	123412	2
rg01_theta12p490_foil0	123542	0
rg01_theta12p490_foil0	124226	2
rg01_theta12p490_foil0	124568	1
rg01_theta12p490_foil0	124804	1
rg01_theta12p490_foil0	124845	2
rg01_theta12p490_foil0	124896	1
rg01_theta12p490_foil0	125221	1
rg01_theta12p490_foil0	125431	2
rg01_theta12p490_foil0	125445	0
rg01_theta12p490_foil0	125647	2
rg01_theta12p490_foil0	125758	2
rg01_theta12p490_foil0	125925	2
rg01_theta12p490_foil0	125990	0
rg01_theta12p490_foil0	126065	1
rg01_theta12p490_foil0	126179	0
rg01_theta12p490_foil0	126193	2
rg01_theta12p490_foil0	126283	1
rg01_theta12p490_foil0	126401	0
rg01_theta12p490_foil0	126410	1
rg01_theta12p490_foil0	126543	2
rg01_theta12p490_foil0	126619	1
rg01_theta12p490_foil0	126713	2
rg01_theta12p490_foil0	126716	1
rg01_theta12p490_foil0	126735	2
rg01_theta12p490_foil0	126784	1
rg01_theta12p490_foil0	126787	2
rg01_theta12p490_foil0	126863	2
rg01_theta12p490_foil0	126995	1
rg01_theta12p490_foil0	130080	2
rg01_theta12p490_foil0	130153	0
rg01_theta12p490_foil0	130563	0
rg01_theta12p490_foil0	130710	2
rg01_theta12p490_foil0	130834	1
rg01_theta12p490_foil0	130929	2
rg01_theta12p490_foil0	130964	2
rg01_theta12p490_foil0	130965	0
rg01_theta12p490_foil0	131050	1
rg01_theta12p490_foil0	131347	0
rg01_theta12p490_foil0	131581	1
rg01_theta12p490_foil0	131621	0
rg01_theta12p490_foil0	131622	1
rg01_theta12p490_foil0	131654	2
rg01_theta12p490_foil0	131694	1
rg01_theta12p490_foil0	131870	2
rg01_theta12p490_foil0	131990	2
rg01_theta12p490_foil0	132044	1
rg01_theta12p490_foil0	132238	2
rg01_theta12p490_foil0	132283	1
rg01_theta12p490_foil0	132350	2
rg01_theta12p490_foil0	132410	2
rg01_theta12p490_foil0	132415	0
rg01_theta12p490_foil0	132598	0
rg01_theta12p490_foil0	132689	0
rg01_theta12p490_foil0	132720	1
rg01_theta12p490_foil0	132734	2
rg01_theta12p490_foil0	132931	0
rg01_theta12p490_foil0	133337	0
rg01_theta12p490_foil0	133531	2
rg01_theta12p490_foil0	133640	1
rg01_theta12p490_foil0	133730	0
rg01_theta12p490_foil0	133856	1
rg01_theta12p490_foil0	134052	2
rg01_theta12p490_foil0	134161	1
rg01_theta12p490_foil0	134196	1
rg01_theta12p490_foil0	134260	2
rg01_theta12p490_foil0	134367	1
rg01_theta12p490_foil0	134580	1
rg01_theta12p490_foil0	134581	2
rg01_theta12p490_foil0	134615	0
rg01_theta12p490_foil0	134798	2
rg01_theta12p490_foil0	135347	1
rg01_theta12p490_foil0	135350	0
rg01_theta12p490_foil0	135418	2
rg01_theta12p490_foil0	135889	2
rg01_theta12p490_foil0	136236	1
rg01_theta12p490_foil0	136343	1
rg01_theta12p490_foil0	136457	2
rg01_theta12p490_foil0	136553	0
rg01_theta12p490_foil0	136941	0
rg01_theta12p490_foil0	137133	1
rg01_theta12p490_foil0	137156	0
rg01_theta12p490_foil0	137186	2
rg01_theta12p490_foil0	137189	1
rg01_theta12p490_foil0	137595	2
rg01_theta12p490_foil0	137622	1
rg01_theta12p490_foil0	137668	2
rg01_theta12p490_foil0	137817	1
rg01_theta12p490_foil0	138010	1
rg01_theta12p490_foil0	138059	1
rg01_theta12p490_foil0	138138	2
rg01_theta12p490_foil0	138187	2
rg01_theta12p490_foil0	138234	1
rg01_theta12p490_foil0	138359	0
rg01_theta12p490_foil0	138480	0
rg01_theta12p490_foil0	138510	0
rg01_theta12p490_foil0	138522	0
rg01_theta12p490_foil0	138565	1
rg01_theta12p490_foil0	138571	1
rg01_theta12p490_foil0	138778	2
rg01_theta12p490_foil0	139009	2
rg01_theta12p490_foil0	139029	0
rg01_theta12p490_foil0	139350	0
rg01_theta12p490_foil0	139434	1
rg01_theta12p490_foil0	139512	0
rg01_theta12p490_foil0	139530	0
rg01_theta12p490_foil0	139878	2
rg01_theta12p490_foil0	139975	2
rg01_theta12p490_foil0	140089	2
rg01_theta12p490_foil0	140266	0
rg01_theta12p490_foil0	140302	0
rg01_theta12p490_foil0	140320	1
rg01_theta12p490_foil0	140322	0
rg01_theta12p490_foil0	140551	2
rg01_theta12p490_foil0	140558	0
rg01_theta12p490_foil0	140612	1
rg01_theta12p490_foil0	140694	1
rg01_theta12p490_foil0	140810	1
rg01_theta12p490_foil0	141038	1
rg01_theta12p490_foil0	141056	1
rg01_theta12p490_foil0	141178	0
rg01_theta12p490_foil0	141294	2
rg01_theta12p490_foil0	141324	2
rg01_theta12p490_foil0	141569	1
rg01_theta12p490_foil0	141709	2
rg01_theta12p490_foil0	141786	0
rg01_theta12p490_foil0	141858	1
rg01_theta12p490_foil0	141905	2
rg01_theta12p490_foil0	142094	0
rg01_theta12p490_foil0	142238	2
rg01_theta12p490_foil0	142572	2
rg01_theta12p490_foil0	142642	0
rg01_theta12p490_foil0	142726	1
rg01_theta12p490_foil0	142756	2
rg01_theta12p490_foil0	142790	1
rg01_theta12p490_foil0	142806	0
rg01_theta12p490_foil0	142922	0
rg01_theta12p490_foil0	142923	0
rg01_theta12p490_foil0	143023	0
rg01_theta12p490_foil0	143046	2
rg01_theta12p490_foil0	143585	1
rg01_theta12p490_foil0	144013	0
rg01_theta12p490_foil0	144107	0
rg01_theta12p490_foil0	144174	2
rg01_theta12p490_foil0	144654	0
rg01_theta12p490_foil0	144770	0
rg01_theta12p490_foil0	144833	1
rg01_theta12p490_foil0	144912	1
rg01_theta12p490_foil0	145045	2
rg01_theta12p490_foil0	145240	1
rg01_theta12p490_foil0	145368	1
rg01_theta12p490_foil0	145430	2
rg01_theta12p490_foil0	145482	1
rg01_theta12p490_foil0	145628	2
rg01_theta12p490_foil0	145735	0
rg01_theta12p490_foil0	145748	0
rg01_theta12p490_foil0	145812	0
rg01_theta12p490_foil0	145916	1
rg01_theta12p490_foil0	146005	2
rg01_theta12p490_foil0	146029	0
rg01_theta12p490_foil0	146202	2
rg01_theta12p490_foil0	146224	2
rg01_theta12p490_foil0	146271	0
rg01_theta12p490_foil0	146468	1
rg01_theta12p490_foil0	146666	2
rg01_theta12p490_foil0	146760	1
rg01_theta12p490_foil0	146794	1
rg01_theta12p490_foil0	146810	0
rg01_theta12p490_foil0	147212	1
rg01_theta12p490_foil0	147474	0
rg01_theta12p490_foil0	147532	1
rg01_theta12p490_foil0	147625	1
rg01_theta12p490_foil0	147647	2
rg01_theta12p490_foil0	147893	2
rg01_theta12p490_foil0	148002	1
rg01_theta12p490_foil0	148046	1
rg01_theta12p490_foil0	148296	1
rg01_theta12p490_foil0	148310	1
rg01_theta12p490_foil0	148520	0
rg01_theta12p490_foil0	148586	2
rg01_theta12p490_foil0	148644	0
rg01_theta12p490_foil0	148713	2
rg01_theta12p490_foil0	148788	2
rg01_theta12p490_foil0	148820	2
rg01_theta12p490_foil0	148909	0
rg01_theta12p490_foil0	148943	0
rg01_theta12p490_foil0	149133	1
rg01_theta12p490_foil0	149353	2
rg01_theta12p490_foil0	149361	1
rg01_theta12p490_foil0	149427	2
rg01_theta12p490_foil0	149798	2
rg01_theta12p490_foil0	149968	0
rg01_theta12p490_foil0	150011	1
rg01_theta12p490_foil0	150112	0
rg01_theta12p490_foil0	150121	1
rg01_theta12p490_foil0	150164	2
rg01_theta12p490_foil0	150347	2
rg01_theta12p490_foil0	150596	0
rg01_theta12p490_foil0	151117	2
rg01_theta12p490_foil0	151148	2
rg01_theta12p490_foil0	151279	2
rg01_theta12p490_foil0	151298	1
rg01_theta12p490_foil0	151336	1
rg01_theta12p490_foil0	151384	1
rg01_theta12p490_foil0	151431	2
rg01_theta12p490_foil0	151444	1
rg01_theta12p490_foil0	151464	1
rg01_theta12p490_foil0	151558	0
rg01_theta12p490_foil0	151676	0
rg01_theta12p490_foil0	152049	0
rg01_theta12p490_foil0	152168	0
rg01_theta12p490_foil0	152275	2
rg01_theta12p490_foil0	152361	2
rg01_theta12p490_foil0	152439	1
rg01_theta12p490_foil0	152827	2
rg01_theta12p490_foil0	152836	0
rg01_theta12p490_foil0	152918	1
rg01_theta12p490_foil0	153127	1
rg01_theta12p490_foil0	153144	2
rg01_theta12p490_foil0	153153	2
rg01_theta12p490_foil0	153169	1
rg01_theta12p490_foil0	153174	2
rg01_theta12p490_foil0	153261	0
rg01_theta12p490_foil0	153396	0
rg01_theta12p490_foil0	153402	0
rg01_theta12p490_foil0	153546	0
rg01_theta12p490_foil0	153582	2
rg01_theta12p490_foil0	153849	0
rg01_theta12p490_foil0	153882	2
rg01_theta12p490_foil0	154133	1
rg01_theta12p490_foil0	154165	1
rg01_theta12p490_foil0	154264	0
rg01_theta12p490_foil0	154427	2
rg01_theta12p490_foil0	154622	2
rg01_theta12p490_foil0	154662	1
rg01_theta12p490_foil0	154699	0
rg01_theta12p490_foil0	154827	0
rg01_theta12p490_foil0	154998	1
rg01_theta12p490_foil0	155036	1
rg01_theta12p490_foil0	155057	0
rg01_theta12p490_foil0	155380	0
rg01_theta12p490_foil0	155500	2
rg01_theta12p490_foil0	155515	2
rg01_theta12p490_foil0	155572	0
rg01_theta12p490_foil0	155615	1
rg01_theta12p490_foil0	155805	2
rg01_theta12p490_foil0	155806	1
rg01_theta12p490_foil0	156145	0
rg01_theta12p490_foil0	156177	0
rg01_theta12p490_foil0	156213	2
rg01_theta12p490_foil0	156317	2
rg01_theta12p490_foil0	156415	1
rg01_theta12p490_foil0	156454	1
rg01_theta12p490_foil0	156478	1
rg01_theta12p490_foil0	156665	0
rg01_theta12p490_foil0	156774	2
rg01_theta12p490_foil0	156803	0
rg01_theta12p490_foil0	156819	0
rg01_theta12p490_foil0	156911	2
rg01_theta12p490_foil0	156945	1
rg01_theta12p490_foil0	156956	2
rg01_theta12p490_foil0	156959	2
rg01_theta12p490_foil0	157095	2
rg01_theta12p490_foil0	157410	1
rg01_theta12p490_foil0	157509	0
rg01_theta12p490_foil0	157676	0
rg01_theta12p490_foil0	157682	2
rg01_theta12p490_foil0	157751	1
rg01_theta12p490_foil0	157780	0
rg01_theta12p490_foil0	157893	1
rg01_theta12p490_foil0	157932	0
rg01_theta12p490_foil0	158057	1
rg01_theta12p490_foil0	158126	0
rg01_theta12p490_foil0	158217	2
rg01_theta12p490_foil0	158468	0
rg01_theta12p490_foil0	158532	1
rg01_theta12p490_foil0	158687	1
rg01_theta12p490_foil0	158701	1
rg01_theta12p490_foil0	158850	0
rg01_theta12p490_foil0	158951	1
rg01_theta12p490_foil0	159016	2
rg01_theta12p490_foil0	159177	2
rg01_theta12p490_foil0	159236	1
rg01_theta12p490_foil0	159515	1
rg01_theta12p490_foil0	159721	2
rg01_theta12p490_foil0	159787	2
rg01_theta12p490_foil0	159793	1
rg01_theta12p490_foil0	159828	0
rg01_theta12p490_foil0	159901	2
rg01_theta12p490_foil0	159917	2
rg01_theta12p490_foil0	162117	2
rg01_theta12p490_foil0	162541	2
rg01_theta12p490_foil0	162622	2
rg01_theta12p490_foil0	162754	0
rg01_theta12p490_foil0	162878	0
rg01_theta12p490_foil0	163088	0
rg01_theta12p490_foil0	163247	1
rg01_theta12p490_foil0	163306	2
rg01_theta12p490_foil0	163570	1
rg01_theta12p490_foil0	163604	1
rg01_theta12p490_foil0	163621	2
rg01_theta12p490_foil0	163635	0
rg01_theta12p490_foil0	163700	0
rg01_theta12p490_foil0	163857	2
rg01_theta12p490_foil0	164001	0
rg01_theta12p490_foil0	164472	0
rg01_theta12p490_foil0	164722	2
rg01_theta12p490_foil0	164752	2
rg01_theta12p490_foil0	164817	1
rg01_theta12p490_foil0	164828	1
rg01_theta12p490_foil0	165095	1
rg01_theta12p490_foil0	165113	0
rg01_theta12p490_foil0	165196	2
rg01_theta12p490_foil0	165279	2
rg01_theta12p490_foil0	165460	1
rg01_theta12p490_foil0	165614	1
rg01_theta12p490_foil0	165907	0
rg01_theta12p490_foil0	166104	2
rg01_theta12p490_foil0	166112	2
rg01_theta12p490_foil0	166286	0
rg01_theta12p490_foil0	166426	2
rg01_theta12p490_foil0	166446	2
rg01_theta12p490_foil0	166458	1
rg01_theta12p490_foil0	166501	2
rg01_theta12p490_foil0	166670	2
rg01_theta12p490_foil0	166733	2
rg01_theta12p490_foil0	166939	2
rg01_theta12p490_foil0	167104	1
rg01_theta12p490_foil0	167262	2
rg01_theta12p490_foil0	167347	1
rg01_theta12p490_foil0	167493	2
rg01_theta12p490_foil0	167522	1
rg01_theta12p490_foil0	167649	1
rg01_theta12p490_foil0	167798	2
rg01_theta12p490_foil0	167841	2
rg01_theta12p490_foil0	167989	0
rg01_theta12p490_foil0	168012	2
rg01_theta12p490_foil0	168090	2
rg01_theta12p490_foil0	168273	1
rg01_theta12p490_foil0	168360	0
rg01_theta12p490_foil0	168608	1
rg01_theta12p490_foil0	168640	1
rg01_theta12p490_foil0	168693	1
rg01_theta12p490_foil0	168729	1
rg01_theta12p490_foil0	168854	1
rg01_theta12p490_foil0	168883	0
rg01_theta12p490_foil0	168895	2
rg01_theta12p490_foil0	168976	1
rg01_theta12p490_foil0	169103	1
rg01_theta12p490_foil0	169105	0
rg01_theta12p490_foil0	169272	2
rg01_theta12p490_foil0	169274	2
rg01_theta12p490_foil0	169468	2
rg01_theta12p490_foil0	169510	1
rg01_theta12p490_foil0	169555	0
rg01_theta12p490_foil0	169707	0
rg01_theta12p490_foil0	169968	1
rg01_theta12p490_foil0	169976	2
rg01_theta12p490_foil0	170115	1
rg01_theta12p490_foil0	170218	2
rg01_theta12p490_foil0	170773	2
rg01_theta12p490_foil0	170874	0
rg01_theta12p490_foil0	171022	1
rg01_theta12p490_foil0	171110	1
rg01_theta12p490_foil0	171140	0
rg01_theta12p490_foil0	171262	2
rg01_theta12p490_foil0	171396	1
rg01_theta12p490_foil0	171431	0
rg01_theta12p490_foil0	171432	1
rg01_theta12p490_foil0	171434	1
rg01_theta12p490_foil0	171459	2
rg01_theta12p490_foil0	171595	0
rg01_theta12p490_foil0	171663	1
rg01_theta12p490_foil0	171717	1
rg01_theta12p490_foil0	171853	0
rg01_theta12p490_foil0	172078	1
rg01_theta12p490_foil0	172136	0
rg01_theta12p490_foil0	172156	2
rg01_theta12p490_foil0	172455	2
rg01_theta12p490_foil0	172465	0
rg01_theta12p490_foil0	173141	0
rg01_theta12p490_foil0	173401	2
rg01_theta12p490_foil0	173512	0
rg01_theta12p490_foil0	173695	0
rg01_theta12p490_foil0	173761	2
rg01_theta12p490_foil0	173952	0
rg01_theta12p490_foil0	174065	1
rg01_theta12p490_foil0	174071	2
rg01_theta12p490_foil0	174271	2
rg01_theta12p490_foil0	174308	2
rg01_theta12p490_foil0	174329	0
rg01_theta12p490_foil0	174386	0
rg01_theta12p490_foil0	174421	0
rg01_theta12p490_foil0	174424	0
rg01_theta12p490_foil0	174491	2
rg01_theta12p490_foil0	174753	2
rg01_theta12p490_foil0	174924	0
rg01_theta12p490_foil0	175060	0
rg01_theta12p490_foil0	175086	1
rg01_theta12p490_foil0	175114	2
rg01_theta12p490_foil0	175146	0
rg01_theta12p490_foil0	175252	1
rg01_theta12p490_foil0	175293	2
rg01_theta12p490_foil0	175386	2
rg01_theta12p490_foil0	175642	0
rg01_theta12p490_foil0	175813	2
rg01_theta12p490_foil0	176041	2
rg01_theta12p490_foil0	176273	0
rg01_theta12p490_foil0	176508	2
rg01_theta12p490_foil0	176997	0
rg01_theta12p490_foil0	177052	0
rg01_theta12p490_foil0	177108	2
rg01_theta12p490_foil0	177147	1
rg01_theta12p490_foil0	177225	0
rg01_theta12p490_foil0	177276	2
rg01_theta12p490_foil0	177329	0
rg01_theta12p490_foil0	177331	0
rg01_theta12p490_foil0	177448	2
rg01_theta12p490_foil0	177535	1
rg01_theta12p490_foil0	177758	2
rg01_theta12p490_foil0	177854	0
rg01_theta12p490_foil0	178029	0
rg01_theta12p490_foil0	178041	1
rg01_theta12p490_foil0	178148	2
rg01_theta12p490_foil0	178284	2
rg01_theta12p490_foil0	178293	2
rg01_theta12p490_foil0	178326	2
rg01_theta12p490_foil0	178362	0
rg01_theta12p490_foil0	178448	1
rg01_theta12p490_foil0	178678	1
rg01_theta12p490_foil0	178883	1
rg01_theta12p490_foil0	178995	1
rg01_theta12p490_foil0	179564	0
rg01_theta12p490_foil0	179568	1
rg01_theta12p490_foil0	179591	1
rg01_theta12p490_foil0	179621	1
rg01_theta12p490_foil0	179974	0
rg01_theta12p490_foil0	180002	1
rg01_theta12p490_foil0	180177	1
rg01_theta12p490_foil0	180248	2
rg01_theta12p490_foil0	180252	2
rg01_theta12p490_foil0	180402	0
rg01_theta12p490_foil0	180415	1
rg01_theta12p490_foil0	180450	1
rg01_theta12p490_foil0	180484	0
rg01_theta12p490_foil0	180843	0
rg01_theta12p490_foil0	181030	2
rg01_theta12p490_foil0	181116	0
rg01_theta12p490_foil0	181256	2
rg01_theta12p490_foil0	181314	0
rg01_theta12p490_foil0	181696	2
rg01_theta12p490_foil0	181758	2
rg01_theta12p490_foil0	181814	2
rg01_theta12p490_foil0	181952	0
rg01_theta12p490_foil0	182010	0
rg01_theta12p490_foil0	182053	2
rg01_theta12p490_foil0	182087	2
rg01_theta12p490_foil0	182453	0
rg01_theta12p490_foil0	182638	1
rg01_theta12p490_foil0	182698	0
rg01_theta12p490_foil0	182722	0
rg01_theta12p490_foil0	182893	1
rg01_theta12p490_foil0	182991	2
rg01_theta12p490_foil0	182995	2
rg01_theta12p490_foil0	183101	2
rg01_theta12p490_foil0	183110	1
rg01_theta12p490_foil0	183448	1
rg01_theta12p490_foil0	183553	1
rg01_theta12p490_foil0	183787	0
rg01_theta12p490_foil0	183925	1
rg01_theta12p490_foil0	183938	2
rg01_theta12p490_foil0	183951	1
rg01_theta12p490_foil0	184000	1
rg01_theta12p490_foil0	184092	0
rg01_theta12p490_foil0	184205	0
rg01_theta12p490_foil0	184295	0
rg01_theta12p490_foil0	184352	2
rg01_theta12p490_foil0	184756	0
rg01_theta12p490_foil0	184792	1
rg01_theta12p490_foil0	184821	2
rg01_theta12p490_foil0	185013	2
rg01_theta12p490_foil0	185051	2
rg01_theta12p490_foil0	185279	1
rg01_theta12p490_foil0	185329	0
rg01_theta12p490_foil0	185693	0
rg01_theta12p490_foil0	185695	1
rg01_theta12p490_foil0	185732	2
rg01_theta12p490_foil0	185774	0
rg01_theta12p490_foil0	185995	0
rg01_theta12p490_foil0	186010	1
rg01_theta12p490_foil0	186237	0
rg01_theta12p490_foil0	186464	1
rg01_theta12p490_foil0	186598	1
rg01_theta12p490_foil0	186607	2
rg01_theta12p490_foil0	186654	0
rg01_theta12p490_foil0	186672	0
rg01_theta12p490_foil0	186841	1
rg01_theta12p490_foil0	186966	2
rg01_theta12p490_foil0	186975	0
rg01_theta12p490_foil0	187017	1
rg01_theta12p490_foil0	187116	0
rg01_theta12p490_foil0	187277	1
rg01_theta12p490_foil0	187317	0
rg01_theta12p490_foil0	187363	1
rg01_theta12p490_foil0	187389	1
rg01_theta12p490_foil0	187618	1
rg01_theta12p490_foil0	187927	0
rg01_theta12p490_foil0	187942	0
rg01_theta12p490_foil0	188072	0
rg01_theta12p490_foil0	188121	2
rg01_theta12p490_foil0	188208	2
rg01_theta12p490_foil0	188416	1
rg01_theta12p490_foil0	188684	1
rg01_theta12p490_foil0	188822	0
rg01_theta12p490_foil0	189017	1
rg01_theta12p490_foil0	189091	2
rg01_theta12p490_foil0	189440	1
rg01_theta12p490_foil0	189541	0
rg01_theta12p490_foil0	189556	1
rg01_theta12p490_foil0	189947	1
rg01_theta12p490_foil0	190212	0
rg01_theta12p490_foil0	190244	1
rg01_theta12p490_foil0	190247	1
rg01_theta12p490_foil0	190417	0
rg01_theta12p490_foil0	190899	1
rg01_theta12p490_foil0	190918	0
rg01_theta12p490_foil0	191051	2
rg01_theta12p490_foil0	191059	2
rg01_theta12p490_foil0	191143	2
rg01_theta12p490_foil0	191247	2
rg01_theta12p490_foil0	191253	0
rg01_theta12p490_foil0	191289	1
rg01_theta12p490_foil0	191298	2
rg01_theta12p490_foil0	191311	0
rg01_theta12p490_foil0	191336	2
rg01_theta12p490_foil0	191342	1
rg01_theta12p490_foil0	191620	1
rg01_theta12p490_foil0	191632	0
rg01_theta12p490_foil0	191814	0
rg01_theta12p490_foil0	192053	1
rg01_theta12p490_foil0	192179	0
rg01_theta12p490_foil0	192186	0
rg01_theta12p490_foil0	192309	2
rg01_theta12p490_foil0	192435	2
rg01_theta12p490_foil0	192451	1
rg01_theta12p490_foil0	192495	2
rg01_theta12p490_foil0	192500	2
rg01_theta12p490_foil0	192565	2
rg01_theta12p490_foil0	192627	1
rg01_theta12p490_foil0	192715	2
rg01_theta12p490_foil0	192779	1
rg01_theta12p490_foil0	192805	1
rg01_theta12p490_foil0	193391	0
rg01_theta12p490_foil0	193522	2
rg01_theta12p490_foil0	193691	2
rg01_theta12p490_foil0	193709	1
rg01_theta12p490_foil0	193795	2
rg01_theta12p490_foil0	193886	2
rg01_theta12p490_foil0	193917	0
rg01_theta12p490_foil0	194018	0
