pool	level	zfoil	ndel	rungroup	xscol	yscol	n	qa_low
development	hole	0.0	0	rg02_theta15p195_foil0	3	2	21	False
development	hole	0.0	0	rg02_theta15p195_foil0	3	3	36	False
development	hole	0.0	0	rg02_theta15p195_foil0	3	4	36	False
development	hole	0.0	0	rg02_theta15p195_foil0	3	5	36	False
development	hole	0.0	0	rg02_theta15p195_foil0	3	6	36	False
development	hole	0.0	0	rg02_theta15p195_foil0	4	2	25	False
development	hole	0.0	0	rg02_theta15p195_foil0	4	3	36	False
development	hole	0.0	0	rg02_theta15p195_foil0	4	4	24	False
development	hole	0.0	0	rg02_theta15p195_foil0	4	5	36	False
development	hole	0.0	0	rg02_theta15p195_foil0	4	6	35	False
development	hole	0.0	0	rg02_theta15p195_foil0	5	2	16	False
development	hole	0.0	0	rg02_theta15p195_foil0	5	3	36	False
development	hole	0.0	0	rg02_theta15p195_foil0	5	4	36	False
development	hole	0.0	0	rg02_theta15p195_foil0	5	6	36	False
development	hole	0.0	0	rg02_theta15p195_foil0	6	2	9	True
development	hole	0.0	0	rg02_theta15p195_foil0	6	3	30	False
development	hole	0.0	0	rg02_theta15p195_foil0	6	4	35	False
development	hole	0.0	0	rg02_theta15p195_foil0	6	5	36	False
development	hole	0.0	0	rg02_theta15p195_foil0	6	6	36	False
development	hole	0.0	0	rg02_theta15p195_foil0	7	3	24	False
development	hole	0.0	0	rg02_theta15p195_foil0	7	4	36	False
development	hole	0.0	0	rg02_theta15p195_foil0	7	5	36	False
development	hole	0.0	0	rg02_theta15p195_foil0	7	6	36	False
development	hole	0.0	0	rg02_theta15p195_foil0	8	3	12	False
development	hole	0.0	0	rg02_theta15p195_foil0	8	4	14	False
development	hole	0.0	0	rg02_theta15p195_foil0	8	5	29	False
development	hole	0.0	0	rg02_theta15p195_foil0	8	6	36	False
development	foil_delta	0.0	1				2742	False
development	setting	0.0	1	rg01_theta12p490_foil0			1497	False
development	hole	0.0	1	rg01_theta12p490_foil0	0	2	30	False
development	hole	0.0	1	rg01_theta12p490_foil0	0	3	30	False
development	hole	0.0	1	rg01_theta12p490_foil0	0	4	30	False
development	hole	0.0	1	rg01_theta12p490_foil0	0	5	30	False
development	hole	0.0	1	rg01_theta12p490_foil0	0	6	30	False
development	hole	0.0	1	rg01_theta12p490_foil0	1	2	29	False
development	hole	0.0	1	rg01_theta12p490_foil0	1	3	29	False
development	hole	0.0	1	rg01_theta12p490_foil0	1	4	30	False
development	hole	0.0	1	rg01_theta12p490_foil0	1	5	30	False
development	hole	0.0	1	rg01_theta12p490_foil0	1	6	30	False
development	hole	0.0	1	rg01_theta12p490_foil0	2	1	16	False
development	hole	0.0	1	rg01_theta12p490_foil0	2	2	30	False
development	hole	0.0	1	rg01_theta12p490_foil0	2	4	30	False
development	hole	0.0	1	rg01_theta12p490_foil0	2	5	30	False
development	hole	0.0	1	rg01_theta12p490_foil0	2	6	30	False
development	hole	0.0	1	rg01_theta12p490_foil0	3	1	30	False
development	hole	0.0	1	rg01_theta12p490_foil0	3	2	30	False
development	hole	0.0	1	rg01_theta12p490_foil0	3	3	30	False
development	hole	0.0	1	rg01_theta12p490_foil0	3	4	30	False
development	hole	0.0	1	rg01_theta12p490_foil0	3	5	30	False
development	hole	0.0	1	rg01_theta12p490_foil0	3	6	30	False
development	hole	0.0	1	rg01_theta12p490_foil0	3	7	30	False
development	hole	0.0	1	rg01_theta12p490_foil0	4	1	30	False
development	hole	0.0	1	rg01_theta12p490_foil0	4	2	30	False
development	hole	0.0	1	rg01_theta12p490_foil0	4	3	30	False
development	hole	0.0	1	rg01_theta12p490_foil0	4	4	30	False
development	hole	0.0	1	rg01_theta12p490_foil0	4	5	30	False
development	hole	0.0	1	rg01_theta12p490_foil0	4	6	29	False
development	hole	0.0	1	rg01_theta12p490_foil0	4	7	30	False
development	hole	0.0	1	rg01_theta12p490_foil0	5	1	30	False
development	hole	0.0	1	rg01_theta12p490_foil0	5	2	30	False
development	hole	0.0	1	rg01_theta12p490_foil0	5	3	30	False
development	hole	0.0	1	rg01_theta12p490_foil0	5	4	29	False
development	hole	0.0	1	rg01_theta12p490_foil0	5	6	30	False
development	hole	0.0	1	rg01_theta12p490_foil0	5	7	30	False
development	hole	0.0	1	rg01_theta12p490_foil0	6	1	16	False
development	hole	0.0	1	rg01_theta12p490_foil0	6	2	30	False
development	hole	0.0	1	rg01_theta12p490_foil0	6	3	30	False
development	hole	0.0	1	rg01_theta12p490_foil0	6	4	30	False
development	hole	0.0	1	rg01_theta12p490_foil0	6	5	30	False
development	hole	0.0	1	rg01_theta12p490_foil0	6	6	29	False
development	hole	0.0	1	rg01_theta12p490_foil0	7	2	30	False
development	hole	0.0	1	rg01_theta12p490_foil0	7	3	30	False
development	hole	0.0	1	rg01_theta12p490_foil0	7	4	30	False
development	hole	0.0	1	rg01_theta12p490_foil0	7	5	30	False
development	hole	0.0	1	rg01_theta12p490_foil0	7	6	30	False
development	hole	0.0	1	rg01_theta12p490_foil0	8	2	30	False
development	hole	0.0	1	rg01_theta12p490_foil0	8	3	30	False
development	hole	0.0	1	rg01_theta12p490_foil0	8	4	30	False
development	hole	0.0	1	rg01_theta12p490_foil0	8	5	30	False
development	hole	0.0	1	rg01_theta12p490_foil0	8	6	30	False
development	setting	0.0	1	rg02_theta15p195_foil0			1245	False
development	hole	0.0	1	rg02_theta15p195_foil0	0	2	23	False
development	hole	0.0	1	rg02_theta15p195_foil0	0	3	30	False
development	hole	0.0	1	rg02_theta15p195_foil0	0	4	30	False
development	hole	0.0	1	rg02_theta15p195_foil0	0	5	30	False
development	hole	0.0	1	rg02_theta15p195_foil0	0	6	29	False
development	hole	0.0	1	rg02_theta15p195_foil0	1	2	30	False
development	hole	0.0	1	rg02_theta15p195_foil0	1	3	30	False
development	hole	0.0	1	rg02_theta15p195_foil0	1	4	30	False
development	hole	0.0	1	rg02_theta15p195_foil0	1	5	30	False
development	hole	0.0	1	rg02_theta15p195_foil0	1	6	30	False
development	hole	0.0	1	rg02_theta15p195_foil0	2	2	30	False
development	hole	0.0	1	rg02_theta15p195_foil0	2	4	30	False
development	hole	0.0	1	rg02_theta15p195_foil0	2	5	29	False
development	hole	0.0	1	rg02_theta15p195_foil0	2	6	30	False
development	hole	0.0	1	rg02_theta15p195_foil0	3	2	30	False
development	hole	0.0	1	rg02_theta15p195_foil0	3	3	30	False
development	hole	0.0	1	rg02_theta15p195_foil0	3	4	30	False
development	hole	0.0	1	rg02_theta15p195_foil0	3	5	30	False
development	hole	0.0	1	rg02_theta15p195_foil0	3	6	30	False
development	hole	0.0	1	rg02_theta15p195_foil0	4	2	30	False
development	hole	0.0	1	rg02_theta15p195_foil0	4	3	29	False
development	hole	0.0	1	rg02_theta15p195_foil0	4	4	29	False
development	hole	0.0	1	rg02_theta15p195_foil0	4	5	30	False
development	hole	0.0	1	rg02_theta15p195_foil0	4	6	30	False
development	hole	0.0	1	rg02_theta15p195_foil0	5	2	30	False
development	hole	0.0	1	rg02_theta15p195_foil0	5	3	30	False
development	hole	0.0	1	rg02_theta15p195_foil0	5	4	30	False
development	hole	0.0	1	rg02_theta15p195_foil0	5	6	30	False
development	hole	0.0	1	rg02_theta15p195_foil0	6	2	27	False
development	hole	0.0	1	rg02_theta15p195_foil0	6	3	30	False
development	hole	0.0	1	rg02_theta15p195_foil0	6	4	30	False
development	hole	0.0	1	rg02_theta15p195_foil0	6	5	30	False
development	hole	0.0	1	rg02_theta15p195_foil0	6	6	30	False
development	hole	0.0	1	rg02_theta15p195_foil0	7	2	24	False
development	hole	0.0	1	rg02_theta15p195_foil0	7	3	30	False
development	hole	0.0	1	rg02_theta15p195_foil0	7	4	30	False
development	hole	0.0	1	rg02_theta15p195_foil0	7	5	30	False
development	hole	0.0	1	rg02_theta15p195_foil0	7	6	30	False
development	hole	0.0	1	rg02_theta15p195_foil0	8	2	11	False
development	hole	0.0	1	rg02_theta15p195_foil0	8	3	24	False
development	hole	0.0	1	rg02_theta15p195_foil0	8	4	30	False
development	hole	0.0	1	rg02_theta15p195_foil0	8	5	30	False
development	hole	0.0	1	rg02_theta15p195_foil0	8	6	30	False
development	foil_delta	0.0	2				2742	False
development	setting	0.0	2	rg01_theta12p490_foil0			1432	False
development	hole	0.0	2	rg01_theta12p490_foil0	0	2	27	False
development	hole	0.0	2	rg01_theta12p490_foil0	0	3	27	False
development	hole	0.0	2	rg01_theta12p490_foil0	0	4	27	False
development	hole	0.0	2	rg01_theta12p490_foil0	0	5	27	False
development	hole	0.0	2	rg01_theta12p490_foil0	0	6	27	False
development	hole	0.0	2	rg01_theta12p490_foil0	1	2	27	False
development	hole	0.0	2	rg01_theta12p490_foil0	1	3	27	False
development	hole	0.0	2	rg01_theta12p490_foil0	1	4	27	False
development	hole	0.0	2	rg01_theta12p490_foil0	1	5	27	False
development	hole	0.0	2	rg01_theta12p490_foil0	1	6	27	False
development	hole	0.0	2	rg01_theta12p490_foil0	2	1	27	False
development	hole	0.0	2	rg01_theta12p490_foil0	2	2	27	False
development	hole	0.0	2	rg01_theta12p490_foil0	2	4	27	False
development	hole	0.0	2	rg01_theta12p490_foil0	2	5	27	False
development	hole	0.0	2	rg01_theta12p490_foil0	2	6	27	False
development	hole	0.0	2	rg01_theta12p490_foil0	2	7	27	False
development	hole	0.0	2	rg01_theta12p490_foil0	3	1	27	False
development	hole	0.0	2	rg01_theta12p490_foil0	3	2	27	False
development	hole	0.0	2	rg01_theta12p490_foil0	3	3	27	False
development	hole	0.0	2	rg01_theta12p490_foil0	3	4	27	False
development	hole	0.0	2	rg01_theta12p490_foil0	3	5	27	False
development	hole	0.0	2	rg01_theta12p490_foil0	3	6	27	False
development	hole	0.0	2	rg01_theta12p490_foil0	3	7	27	False
development	hole	0.0	2	rg01_theta12p490_foil0	4	1	27	False
development	hole	0.0	2	rg01_theta12p490_foil0	4	2	27	False
development	hole	0.0	2	rg01_theta12p490_foil0	4	3	27	False
development	hole	0.0	2	rg01_theta12p490_foil0	4	4	27	False
development	hole	0.0	2	rg01_theta12p490_foil0	4	5	27	False
development	hole	0.0	2	rg01_theta12p490_foil0	4	6	27	False
development	hole	0.0	2	rg01_theta12p490_foil0	4	7	27	False
development	hole	0.0	2	rg01_theta12p490_foil0	5	1	27	False
development	hole	0.0	2	rg01_theta12p490_foil0	5	2	27	False
development	hole	0.0	2	rg01_theta12p490_foil0	5	3	27	False
development	hole	0.0	2	rg01_theta12p490_foil0	5	4	27	False
development	hole	0.0	2	rg01_theta12p490_foil0	5	6	27	False
development	hole	0.0	2	rg01_theta12p490_foil0	5	7	27	False
development	hole	0.0	2	rg01_theta12p490_foil0	6	1	27	False
development	hole	0.0	2	rg01_theta12p490_foil0	6	2	27	False
development	hole	0.0	2	rg01_theta12p490_foil0	6	3	28	False
development	hole	0.0	2	rg01_theta12p490_foil0	6	4	27	False
development	hole	0.0	2	rg01_theta12p490_foil0	6	5	27	False
development	hole	0.0	2	rg01_theta12p490_foil0	6	6	27	False
development	hole	0.0	2	rg01_theta12p490_foil0	6	7	27	False
development	hole	0.0	2	rg01_theta12p490_foil0	7	2	27	False
development	hole	0.0	2	rg01_theta12p490_foil0	7	3	27	False
development	hole	0.0	2	rg01_theta12p490_foil0	7	4	27	False
development	hole	0.0	2	rg01_theta12p490_foil0	7	5	27	False
development	hole	0.0	2	rg01_theta12p490_foil0	7	6	27	False
development	hole	0.0	2	rg01_theta12p490_foil0	8	2	27	False
development	hole	0.0	2	rg01_theta12p490_foil0	8	3	27	False
development	hole	0.0	2	rg01_theta12p490_foil0	8	4	27	False
development	hole	0.0	2	rg01_theta12p490_foil0	8	5	27	False
development	hole	0.0	2	rg01_theta12p490_foil0	8	6	27	False
development	setting	0.0	2	rg02_theta15p195_foil0			1310	False
development	hole	0.0	2	rg02_theta15p195_foil0	0	2	16	False
development	hole	0.0	2	rg02_theta15p195_foil0	0	3	27	False
development	hole	0.0	2	rg02_theta15p195_foil0	0	4	27	False
development	hole	0.0	2	rg02_theta15p195_foil0	0	5	27	False
development	hole	0.0	2	rg02_theta15p195_foil0	0	6	27	False
development	hole	0.0	2	rg02_theta15p195_foil0	1	2	27	False
development	hole	0.0	2	rg02_theta15p195_foil0	1	3	27	False
development	hole	0.0	2	rg02_theta15p195_foil0	1	4	28	False
development	hole	0.0	2	rg02_theta15p195_foil0	1	5	27	False
development	hole	0.0	2	rg02_theta15p195_foil0	1	6	27	False
development	hole	0.0	2	rg02_theta15p195_foil0	2	2	27	False
development	hole	0.0	2	rg02_theta15p195_foil0	2	4	27	False
development	hole	0.0	2	rg02_theta15p195_foil0	2	5	27	False
development	hole	0.0	2	rg02_theta15p195_foil0	2	6	27	False
development	hole	0.0	2	rg02_theta15p195_foil0	2	7	15	False
development	hole	0.0	2	rg02_theta15p195_foil0	3	1	11	False
development	hole	0.0	2	rg02_theta15p195_foil0	3	2	27	False
development	hole	0.0	2	rg02_theta15p195_foil0	3	3	27	False
development	hole	0.0	2	rg02_theta15p195_foil0	3	4	27	False
development	hole	0.0	2	rg02_theta15p195_foil0	3	5	27	False
development	hole	0.0	2	rg02_theta15p195_foil0	3	6	27	False
development	hole	0.0	2	rg02_theta15p195_foil0	3	7	27	False
development	hole	0.0	2	rg02_theta15p195_foil0	4	1	15	False
development	hole	0.0	2	rg02_theta15p195_foil0	4	2	27	False
development	hole	0.0	2	rg02_theta15p195_foil0	4	3	27	False
development	hole	0.0	2	rg02_theta15p195_foil0	4	4	27	False
development	hole	0.0	2	rg02_theta15p195_foil0	4	5	27	False
development	hole	0.0	2	rg02_theta15p195_foil0	4	6	27	False
development	hole	0.0	2	rg02_theta15p195_foil0	4	7	27	False
development	hole	0.0	2	rg02_theta15p195_foil0	5	1	16	False
development	hole	0.0	2	rg02_theta15p195_foil0	5	2	27	False
development	hole	0.0	2	rg02_theta15p195_foil0	5	3	27	False
development	hole	0.0	2	rg02_theta15p195_foil0	5	4	27	False
development	hole	0.0	2	rg02_theta15p195_foil0	5	6	27	False
development	hole	0.0	2	rg02_theta15p195_foil0	5	7	27	False
development	hole	0.0	2	rg02_theta15p195_foil0	6	1	15	False
development	hole	0.0	2	rg02_theta15p195_foil0	6	2	28	False
development	hole	0.0	2	rg02_theta15p195_foil0	6	3	27	False
development	hole	0.0	2	rg02_theta15p195_foil0	6	4	28	False
development	hole	0.0	2	rg02_theta15p195_foil0	6	5	27	False
development	hole	0.0	2	rg02_theta15p195_foil0	6	6	27	False
development	hole	0.0	2	rg02_theta15p195_foil0	6	7	7	True
development	hole	0.0	2	rg02_theta15p195_foil0	7	2	27	False
development	hole	0.0	2	rg02_theta15p195_foil0	7	3	28	False
development	hole	0.0	2	rg02_theta15p195_foil0	7	4	27	False
development	hole	0.0	2	rg02_theta15p195_foil0	7	5	27	False
development	hole	0.0	2	rg02_theta15p195_foil0	7	6	27	False
development	hole	0.0	2	rg02_theta15p195_foil0	8	2	23	False
development	hole	0.0	2	rg02_theta15p195_foil0	8	3	27	False
development	hole	0.0	2	rg02_theta15p195_foil0	8	4	27	False
development	hole	0.0	2	rg02_theta15p195_foil0	8	5	27	False
development	hole	0.0	2	rg02_theta15p195_foil0	8	6	27	False
development	foil_delta	0.0	3				2741	False
development	setting	0.0	3	rg01_theta12p490_foil0			1512	False
development	hole	0.0	3	rg01_theta12p490_foil0	0	2	28	False
development	hole	0.0	3	rg01_theta12p490_foil0	0	3	28	False
development	hole	0.0	3	rg01_theta12p490_foil0	0	4	29	False
development	hole	0.0	3	rg01_theta12p490_foil0	0	5	29	False
development	hole	0.0	3	rg01_theta12p490_foil0	0	6	29	False
development	hole	0.0	3	rg01_theta12p490_foil0	1	2	29	False
development	hole	0.0	3	rg01_theta12p490_foil0	1	3	29	False
development	hole	0.0	3	rg01_theta12p490_foil0	1	4	28	False
development	hole	0.0	3	rg01_theta12p490_foil0	1	5	28	False
development	hole	0.0	3	rg01_theta12p490_foil0	1	6	29	False
development	hole	0.0	3	rg01_theta12p490_foil0	2	1	28	False
development	hole	0.0	3	rg01_theta12p490_foil0	2	2	28	False
development	hole	0.0	3	rg01_theta12p490_foil0	2	4	29	False
development	hole	0.0	3	rg01_theta12p490_foil0	2	5	29	False
development	hole	0.0	3	rg01_theta12p490_foil0	2	6	29	False
development	hole	0.0	3	rg01_theta12p490_foil0	2	7	28	False
development	hole	0.0	3	rg01_theta12p490_foil0	3	1	29	False
development	hole	0.0	3	rg01_theta12p490_foil0	3	2	28	False
development	hole	0.0	3	rg01_theta12p490_foil0	3	3	29	False
development	hole	0.0	3	rg01_theta12p490_foil0	3	4	29	False
development	hole	0.0	3	rg01_theta12p490_foil0	3	5	28	False
development	hole	0.0	3	rg01_theta12p490_foil0	3	6	28	False
development	hole	0.0	3	rg01_theta12p490_foil0	3	7	28	False
development	hole	0.0	3	rg01_theta12p490_foil0	4	1	29	False
development	hole	0.0	3	rg01_theta12p490_foil0	4	2	29	False
development	hole	0.0	3	rg01_theta12p490_foil0	4	3	29	False
development	hole	0.0	3	rg01_theta12p490_foil0	4	4	28	False
development	hole	0.0	3	rg01_theta12p490_foil0	4	5	28	False
development	hole	0.0	3	rg01_theta12p490_foil0	4	6	29	False
development	hole	0.0	3	rg01_theta12p490_foil0	4	7	29	False
development	hole	0.0	3	rg01_theta12p490_foil0	5	1	28	False
development	hole	0.0	3	rg01_theta12p490_foil0	5	2	29	False
development	hole	0.0	3	rg01_theta12p490_foil0	5	3	29	False
development	hole	0.0	3	rg01_theta12p490_foil0	5	4	29	False
development	hole	0.0	3	rg01_theta12p490_foil0	5	6	29	False
development	hole	0.0	3	rg01_theta12p490_foil0	5	7	29	False
development	hole	0.0	3	rg01_theta12p490_foil0	6	1	28	False
development	hole	0.0	3	rg01_theta12p490_foil0	6	2	28	False
development	hole	0.0	3	rg01_theta12p490_foil0	6	3	29	False
development	hole	0.0	3	rg01_theta12p490_foil0	6	4	28	False
development	hole	0.0	3	rg01_theta12p490_foil0	6	5	28	False
development	hole	0.0	3	rg01_theta12p490_foil0	6	6	28	False
development	hole	0.0	3	rg01_theta12p490_foil0	6	7	28	False
development	hole	0.0	3	rg01_theta12p490_foil0	7	2	28	False
development	hole	0.0	3	rg01_theta12p490_foil0	7	3	29	False
development	hole	0.0	3	rg01_theta12p490_foil0	7	4	29	False
development	hole	0.0	3	rg01_theta12p490_foil0	7	5	28	False
development	hole	0.0	3	rg01_theta12p490_foil0	7	6	29	False
development	hole	0.0	3	rg01_theta12p490_foil0	8	2	29	False
development	hole	0.0	3	rg01_theta12p490_foil0	8	3	28	False
development	hole	0.0	3	rg01_theta12p490_foil0	8	4	28	False
development	hole	0.0	3	rg01_theta12p490_foil0	8	5	28	False
development	hole	0.0	3	rg01_theta12p490_foil0	8	6	29	False
development	setting	0.0	3	rg02_theta15p195_foil0			1229	False
development	hole	0.0	3	rg02_theta15p195_foil0	0	3	21	False
development	hole	0.0	3	rg02_theta15p195_foil0	0	4	29	False
development	hole	0.0	3	rg02_theta15p195_foil0	0	5	29	False
development	hole	0.0	3	rg02_theta15p195_foil0	0	6	7	True
development	hole	0.0	3	rg02_theta15p195_foil0	1	2	14	False
development	hole	0.0	3	rg02_theta15p195_foil0	1	3	28	False
development	hole	0.0	3	rg02_theta15p195_foil0	1	4	28	False
development	hole	0.0	3	rg02_theta15p195_foil0	1	5	29	False
development	hole	0.0	3	rg02_theta15p195_foil0	1	6	28	False
development	hole	0.0	3	rg02_theta15p195_foil0	2	2	23	False
development	hole	0.0	3	rg02_theta15p195_foil0	2	4	29	False
development	hole	0.0	3	rg02_theta15p195_foil0	2	5	28	False
development	hole	0.0	3	rg02_theta15p195_foil0	2	6	28	False
development	hole	0.0	3	rg02_theta15p195_foil0	2	7	29	False
development	hole	0.0	3	rg02_theta15p195_foil0	3	1	12	False
development	hole	0.0	3	rg02_theta15p195_foil0	3	2	28	False
development	hole	0.0	3	rg02_theta15p195_foil0	3	3	29	False
development	hole	0.0	3	rg02_theta15p195_foil0	3	4	29	False
development	hole	0.0	3	rg02_theta15p195_foil0	3	5	29	False
development	hole	0.0	3	rg02_theta15p195_foil0	3	6	28	False
development	hole	0.0	3	rg02_theta15p195_foil0	3	7	28	False
development	hole	0.0	3	rg02_theta15p195_foil0	4	1	14	False
development	hole	0.0	3	rg02_theta15p195_foil0	4	2	27	False
development	hole	0.0	3	rg02_theta15p195_foil0	4	3	28	False
development	hole	0.0	3	rg02_theta15p195_foil0	4	4	27	False
development	hole	0.0	3	rg02_theta15p195_foil0	4	5	28	False
development	hole	0.0	3	rg02_theta15p195_foil0	4	6	29	False
development	hole	0.0	3	rg02_theta15p195_foil0	4	7	29	False
development	hole	0.0	3	rg02_theta15p195_foil0	5	2	28	False
development	hole	0.0	3	rg02_theta15p195_foil0	5	3	28	False
development	hole	0.0	3	rg02_theta15p195_foil0	5	4	28	False
development	hole	0.0	3	rg02_theta15p195_foil0	5	6	28	False
development	hole	0.0	3	rg02_theta15p195_foil0	5	7	28	False
development	hole	0.0	3	rg02_theta15p195_foil0	6	2	15	False
development	hole	0.0	3	rg02_theta15p195_foil0	6	3	29	False
development	hole	0.0	3	rg02_theta15p195_foil0	6	4	28	False
development	hole	0.0	3	rg02_theta15p195_foil0	6	5	28	False
development	hole	0.0	3	rg02_theta15p195_foil0	6	6	29	False
development	hole	0.0	3	rg02_theta15p195_foil0	6	7	28	False
development	hole	0.0	3	rg02_theta15p195_foil0	7	2	21	False
development	hole	0.0	3	rg02_theta15p195_foil0	7	3	23	False
development	hole	0.0	3	rg02_theta15p195_foil0	7	4	28	False
development	hole	0.0	3	rg02_theta15p195_foil0	7	5	28	False
development	hole	0.0	3	rg02_theta15p195_foil0	7	6	29	False
development	hole	0.0	3	rg02_theta15p195_foil0	8	3	18	False
development	hole	0.0	3	rg02_theta15p195_foil0	8	4	28	False
development	hole	0.0	3	rg02_theta15p195_foil0	8	5	29	False
development	hole	0.0	3	rg02_theta15p195_foil0	8	6	13	False
development	foil_delta	0.0	4				2741	False
development	setting	0.0	4	rg01_theta12p490_foil0			1955	False
development	hole	0.0	4	rg01_theta12p490_foil0	0	2	35	False
development	hole	0.0	4	rg01_theta12p490_foil0	0	3	38	False
development	hole	0.0	4	rg01_theta12p490_foil0	0	4	38	False
development	hole	0.0	4	rg01_theta12p490_foil0	0	5	38	False
development	hole	0.0	4	rg01_theta12p490_foil0	0	6	13	False
development	hole	0.0	4	rg01_theta12p490_foil0	1	2	38	False
development	hole	0.0	4	rg01_theta12p490_foil0	1	3	38	False
development	hole	0.0	4	rg01_theta12p490_foil0	1	4	38	False
development	hole	0.0	4	rg01_theta12p490_foil0	1	5	38	False
development	hole	0.0	4	rg01_theta12p490_foil0	1	6	38	False
development	hole	0.0	4	rg01_theta12p490_foil0	2	1	38	False
development	hole	0.0	4	rg01_theta12p490_foil0	2	2	39	False
development	hole	0.0	4	rg01_theta12p490_foil0	2	4	39	False
development	hole	0.0	4	rg01_theta12p490_foil0	2	5	38	False
development	hole	0.0	4	rg01_theta12p490_foil0	2	6	38	False
development	hole	0.0	4	rg01_theta12p490_foil0	2	7	38	False
development	hole	0.0	4	rg01_theta12p490_foil0	3	1	38	False
development	hole	0.0	4	rg01_theta12p490_foil0	3	2	38	False
development	hole	0.0	4	rg01_theta12p490_foil0	3	3	38	False
development	hole	0.0	4	rg01_theta12p490_foil0	3	4	38	False
development	hole	0.0	4	rg01_theta12p490_foil0	3	5	38	False
development	hole	0.0	4	rg01_theta12p490_foil0	3	6	39	False
development	hole	0.0	4	rg01_theta12p490_foil0	3	7	38	False
development	hole	0.0	4	rg01_theta12p490_foil0	4	1	38	False
development	hole	0.0	4	rg01_theta12p490_foil0	4	2	38	False
development	hole	0.0	4	rg01_theta12p490_foil0	4	3	39	False
development	hole	0.0	4	rg01_theta12p490_foil0	4	4	38	False
development	hole	0.0	4	rg01_theta12p490_foil0	4	5	38	False
development	hole	0.0	4	rg01_theta12p490_foil0	4	6	39	False
development	hole	0.0	4	rg01_theta12p490_foil0	4	7	39	False
development	hole	0.0	4	rg01_theta12p490_foil0	5	1	38	False
development	hole	0.0	4	rg01_theta12p490_foil0	5	2	38	False
development	hole	0.0	4	rg01_theta12p490_foil0	5	3	38	False
development	hole	0.0	4	rg01_theta12p490_foil0	5	4	38	False
development	hole	0.0	4	rg01_theta12p490_foil0	5	6	38	False
development	hole	0.0	4	rg01_theta12p490_foil0	5	7	38	False
development	hole	0.0	4	rg01_theta12p490_foil0	6	1	38	False
development	hole	0.0	4	rg01_theta12p490_foil0	6	2	38	False
development	hole	0.0	4	rg01_theta12p490_foil0	6	3	39	False
development	hole	0.0	4	rg01_theta12p490_foil0	6	4	38	False
development	hole	0.0	4	rg01_theta12p490_foil0	6	5	38	False
development	hole	0.0	4	rg01_theta12p490_foil0	6	6	38	False
development	hole	0.0	4	rg01_theta12p490_foil0	6	7	38	False
development	hole	0.0	4	rg01_theta12p490_foil0	7	2	38	False
development	hole	0.0	4	rg01_theta12p490_foil0	7	3	38	False
development	hole	0.0	4	rg01_theta12p490_foil0	7	4	38	False
development	hole	0.0	4	rg01_theta12p490_foil0	7	5	38	False
development	hole	0.0	4	rg01_theta12p490_foil0	7	6	38	False
development	hole	0.0	4	rg01_theta12p490_foil0	8	3	38	False
development	hole	0.0	4	rg01_theta12p490_foil0	8	4	38	False
development	hole	0.0	4	rg01_theta12p490_foil0	8	5	38	False
development	hole	0.0	4	rg01_theta12p490_foil0	8	6	38	False
development	setting	0.0	4	rg02_theta15p195_foil0			786	False
development	hole	0.0	4	rg02_theta15p195_foil0	0	4	21	False
development	hole	0.0	4	rg02_theta15p195_foil0	0	5	23	False
development	hole	0.0	4	rg02_theta15p195_foil0	1	3	11	False
development	hole	0.0	4	rg02_theta15p195_foil0	1	4	22	False
development	hole	0.0	4	rg02_theta15p195_foil0	1	5	27	False
development	hole	0.0	4	rg02_theta15p195_foil0	1	6	27	False
development	hole	0.0	4	rg02_theta15p195_foil0	2	4	22	False
development	hole	0.0	4	rg02_theta15p195_foil0	2	5	27	False
development	hole	0.0	4	rg02_theta15p195_foil0	2	6	27	False
development	hole	0.0	4	rg02_theta15p195_foil0	2	7	27	False
development	hole	0.0	4	rg02_theta15p195_foil0	3	3	15	False
development	hole	0.0	4	rg02_theta15p195_foil0	3	4	25	False
development	hole	0.0	4	rg02_theta15p195_foil0	3	5	27	False
development	hole	0.0	4	rg02_theta15p195_foil0	3	6	27	False
development	hole	0.0	4	rg02_theta15p195_foil0	3	7	27	False
development	hole	0.0	4	rg02_theta15p195_foil0	4	2	10	False
development	hole	0.0	4	rg02_theta15p195_foil0	4	3	16	False
development	hole	0.0	4	rg02_theta15p195_foil0	4	5	27	False
development	hole	0.0	4	rg02_theta15p195_foil0	4	6	27	False
development	hole	0.0	4	rg02_theta15p195_foil0	4	7	27	False
development	hole	0.0	4	rg02_theta15p195_foil0	5	2	7	True
development	hole	0.0	4	rg02_theta15p195_foil0	5	3	15	False
development	hole	0.0	4	rg02_theta15p195_foil0	5	4	27	False
development	hole	0.0	4	rg02_theta15p195_foil0	5	6	27	False
development	hole	0.0	4	rg02_theta15p195_foil0	5	7	27	False
development	hole	0.0	4	rg02_theta15p195_foil0	6	3	9	True
development	hole	0.0	4	rg02_theta15p195_foil0	6	4	25	False
development	hole	0.0	4	rg02_theta15p195_foil0	6	5	27	False
development	hole	0.0	4	rg02_theta15p195_foil0	6	6	27	False
development	hole	0.0	4	rg02_theta15p195_foil0	6	7	27	False
development	hole	0.0	4	rg02_theta15p195_foil0	7	3	10	False
development	hole	0.0	4	rg02_theta15p195_foil0	7	4	15	False
development	hole	0.0	4	rg02_theta15p195_foil0	7	5	27	False
development	hole	0.0	4	rg02_theta15p195_foil0	7	6	27	False
