pool	level	zfoil	ndel	rungroup	xscol	yscol	n	qa_low	fold0	fold1	fold2
validation	hole	3.0	0	rg05_theta12p495_foilpm3	7	5	25	False	9	8	8
validation	hole	3.0	0	rg05_theta12p495_foilpm3	7	6	25	False	9	8	8
validation	hole	3.0	0	rg05_theta12p495_foilpm3	8	4	10	False	3	4	3
validation	hole	3.0	0	rg05_theta12p495_foilpm3	8	5	19	False	6	7	6
validation	hole	3.0	0	rg05_theta12p495_foilpm3	8	6	23	False	8	8	7
validation	foil_delta	3.0	1				3189	False	1062	1061	1066
validation	setting	3.0	1	rg04_theta15p195_foilpm3			1211	False	403	401	407
validation	hole	3.0	1	rg04_theta15p195_foilpm3	0	3	15	False	5	5	5
validation	hole	3.0	1	rg04_theta15p195_foilpm3	0	4	24	False	8	8	8
validation	hole	3.0	1	rg04_theta15p195_foilpm3	0	5	29	False	10	9	10
validation	hole	3.0	1	rg04_theta15p195_foilpm3	0	6	25	False	9	8	8
validation	hole	3.0	1	rg04_theta15p195_foilpm3	1	2	14	False	4	5	5
validation	hole	3.0	1	rg04_theta15p195_foilpm3	1	3	21	False	7	7	7
validation	hole	3.0	1	rg04_theta15p195_foilpm3	1	4	28	False	9	9	10
validation	hole	3.0	1	rg04_theta15p195_foilpm3	1	5	33	False	11	11	11
validation	hole	3.0	1	rg04_theta15p195_foilpm3	1	6	33	False	11	11	11
validation	hole	3.0	1	rg04_theta15p195_foilpm3	2	4	33	False	11	11	11
validation	hole	3.0	1	rg04_theta15p195_foilpm3	2	5	33	False	11	11	11
validation	hole	3.0	1	rg04_theta15p195_foilpm3	2	6	33	False	11	11	11
validation	hole	3.0	1	rg04_theta15p195_foilpm3	2	7	33	False	11	11	11
validation	hole	3.0	1	rg04_theta15p195_foilpm3	3	2	18	False	6	6	6
validation	hole	3.0	1	rg04_theta15p195_foilpm3	3	3	22	False	8	7	7
validation	hole	3.0	1	rg04_theta15p195_foilpm3	3	4	33	False	11	11	11
validation	hole	3.0	1	rg04_theta15p195_foilpm3	3	5	33	False	11	11	11
validation	hole	3.0	1	rg04_theta15p195_foilpm3	3	6	33	False	11	11	11
validation	hole	3.0	1	rg04_theta15p195_foilpm3	3	7	33	False	11	11	11
validation	hole	3.0	1	rg04_theta15p195_foilpm3	4	2	27	False	9	9	9
validation	hole	3.0	1	rg04_theta15p195_foilpm3	4	3	30	False	10	10	10
validation	hole	3.0	1	rg04_theta15p195_foilpm3	4	4	13	False	5	4	4
validation	hole	3.0	1	rg04_theta15p195_foilpm3	4	5	33	False	11	11	11
validation	hole	3.0	1	rg04_theta15p195_foilpm3	4	6	33	False	11	11	11
validation	hole	3.0	1	rg04_theta15p195_foilpm3	4	7	33	False	11	11	11
validation	hole	3.0	1	rg04_theta15p195_foilpm3	5	2	9	True	3	3	3
validation	hole	3.0	1	rg04_theta15p195_foilpm3	5	3	31	False	10	10	11
validation	hole	3.0	1	rg04_theta15p195_foilpm3	5	4	33	False	11	11	11
validation	hole	3.0	1	rg04_theta15p195_foilpm3	5	6	33	False	11	11	11
validation	hole	3.0	1	rg04_theta15p195_foilpm3	5	7	33	False	11	11	11
validation	hole	3.0	1	rg04_theta15p195_foilpm3	6	2	10	False	3	3	4
validation	hole	3.0	1	rg04_theta15p195_foilpm3	6	3	25	False	8	8	9
validation	hole	3.0	1	rg04_theta15p195_foilpm3	6	4	27	False	9	9	9
validation	hole	3.0	1	rg04_theta15p195_foilpm3	6	5	33	False	11	11	11
validation	hole	3.0	1	rg04_theta15p195_foilpm3	6	6	33	False	11	11	11
validation	hole	3.0	1	rg04_theta15p195_foilpm3	6	7	33	False	11	11	11
validation	hole	3.0	1	rg04_theta15p195_foilpm3	7	2	9	True	3	3	3
validation	hole	3.0	1	rg04_theta15p195_foilpm3	7	3	18	False	6	6	6
validation	hole	3.0	1	rg04_theta15p195_foilpm3	7	4	31	False	10	10	11
validation	hole	3.0	1	rg04_theta15p195_foilpm3	7	5	33	False	11	11	11
validation	hole	3.0	1	rg04_theta15p195_foilpm3	7	6	33	False	11	11	11
validation	hole	3.0	1	rg04_theta15p195_foilpm3	8	3	16	False	5	6	5
validation	hole	3.0	1	rg04_theta15p195_foilpm3	8	4	12	False	4	4	4
validation	hole	3.0	1	rg04_theta15p195_foilpm3	8	5	32	False	10	11	11
validation	hole	3.0	1	rg04_theta15p195_foilpm3	8	6	32	False	11	10	11
validation	setting	3.0	1	rg05_theta12p495_foilpm3			1978	False	659	660	659
validation	hole	3.0	1	rg05_theta12p495_foilpm3	0	3	28	False	9	10	9
validation	hole	3.0	1	rg05_theta12p495_foilpm3	0	4	36	False	12	12	12
validation	hole	3.0	1	rg05_theta12p495_foilpm3	0	5	47	False	16	15	16
validation	hole	3.0	1	rg05_theta12p495_foilpm3	0	6	51	False	17	17	17
validation	hole	3.0	1	rg05_theta12p495_foilpm3	1	2	22	False	7	8	7
validation	hole	3.0	1	rg05_theta12p495_foilpm3	1	3	31	False	10	10	11
validation	hole	3.0	1	rg05_theta12p495_foilpm3	1	4	41	False	13	14	14
validation	hole	3.0	1	rg05_theta12p495_foilpm3	1	5	51	False	17	17	17
validation	hole	3.0	1	rg05_theta12p495_foilpm3	1	6	51	False	17	17	17
validation	hole	3.0	1	rg05_theta12p495_foilpm3	2	2	28	False	9	9	10
validation	hole	3.0	1	rg05_theta12p495_foilpm3	2	4	51	False	17	17	17
validation	hole	3.0	1	rg05_theta12p495_foilpm3	2	5	51	False	17	17	17
validation	hole	3.0	1	rg05_theta12p495_foilpm3	2	6	51	False	17	17	17
validation	hole	3.0	1	rg05_theta12p495_foilpm3	2	7	51	False	17	17	17
validation	hole	3.0	1	rg05_theta12p495_foilpm3	3	2	21	False	7	7	7
validation	hole	3.0	1	rg05_theta12p495_foilpm3	3	3	45	False	15	15	15
validation	hole	3.0	1	rg05_theta12p495_foilpm3	3	4	51	False	17	17	17
validation	hole	3.0	1	rg05_theta12p495_foilpm3	3	5	51	False	17	17	17
validation	hole	3.0	1	rg05_theta12p495_foilpm3	3	6	51	False	17	17	17
validation	hole	3.0	1	rg05_theta12p495_foilpm3	3	7	51	False	17	17	17
validation	hole	3.0	1	rg05_theta12p495_foilpm3	4	2	31	False	11	10	10
validation	hole	3.0	1	rg05_theta12p495_foilpm3	4	3	51	False	17	17	17
validation	hole	3.0	1	rg05_theta12p495_foilpm3	4	4	30	False	10	10	10
validation	hole	3.0	1	rg05_theta12p495_foilpm3	4	5	51	False	17	17	17
validation	hole	3.0	1	rg05_theta12p495_foilpm3	4	6	51	False	17	17	17
validation	hole	3.0	1	rg05_theta12p495_foilpm3	4	7	51	False	17	17	17
validation	hole	3.0	1	rg05_theta12p495_foilpm3	5	2	34	False	11	11	12
validation	hole	3.0	1	rg05_theta12p495_foilpm3	5	3	41	False	14	14	13
validation	hole	3.0	1	rg05_theta12p495_foilpm3	5	4	51	False	17	17	17
validation	hole	3.0	1	rg05_theta12p495_foilpm3	5	6	51	False	17	17	17
validation	hole	3.0	1	rg05_theta12p495_foilpm3	5	7	51	False	17	17	17
validation	hole	3.0	1	rg05_theta12p495_foilpm3	6	2	19	False	6	6	7
validation	hole	3.0	1	rg05_theta12p495_foilpm3	6	3	45	False	15	15	15
validation	hole	3.0	1	rg05_theta12p495_foilpm3	6	4	51	False	17	17	17
validation	hole	3.0	1	rg05_theta12p495_foilpm3	6	5	51	False	17	17	17
validation	hole	3.0	1	rg05_theta12p495_foilpm3	6	6	51	False	17	17	17
validation	hole	3.0	1	rg05_theta12p495_foilpm3	6	7	51	False	17	17	17
validation	hole	3.0	1	rg05_theta12p495_foilpm3	7	2	18	False	6	6	6
validation	hole	3.0	1	rg05_theta12p495_foilpm3	7	3	35	False	12	12	11
validation	hole	3.0	1	rg05_theta12p495_foilpm3	7	4	49	False	17	16	16
validation	hole	3.0	1	rg05_theta12p495_foilpm3	7	5	51	False	17	17	17
validation	hole	3.0	1	rg05_theta12p495_foilpm3	7	6	51	False	17	17	17
validation	hole	3.0	1	rg05_theta12p495_foilpm3	8	3	23	False	8	8	7
validation	hole	3.0	1	rg05_theta12p495_foilpm3	8	4	34	False	11	12	11
validation	hole	3.0	1	rg05_theta12p495_foilpm3	8	5	45	False	15	15	15
validation	hole	3.0	1	rg05_theta12p495_foilpm3	8	6	51	False	17	17	17
validation	foil_delta	3.0	2				4547	False	1514	1522	1511
validation	setting	3.0	2	rg04_theta15p195_foilpm3			1320	False	441	443	436
validation	hole	3.0	2	rg04_theta15p195_foilpm3	0	3	13	False	5	4	4
validation	hole	3.0	2	rg04_theta15p195_foilpm3	0	4	21	False	7	7	7
validation	hole	3.0	2	rg04_theta15p195_foilpm3	0	5	34	False	11	11	12
validation	hole	3.0	2	rg04_theta15p195_foilpm3	0	6	34	False	11	12	11
validation	hole	3.0	2	rg04_theta15p195_foilpm3	1	2	16	False	5	6	5
validation	hole	3.0	2	rg04_theta15p195_foilpm3	1	3	23	False	8	7	8
validation	hole	3.0	2	rg04_theta15p195_foilpm3	1	4	34	False	11	12	11
validation	hole	3.0	2	rg04_theta15p195_foilpm3	1	5	34	False	12	11	11
validation	hole	3.0	2	rg04_theta15p195_foilpm3	1	6	34	False	12	11	11
validation	hole	3.0	2	rg04_theta15p195_foilpm3	2	4	34	False	11	12	11
validation	hole	3.0	2	rg04_theta15p195_foilpm3	2	5	34	False	12	11	11
validation	hole	3.0	2	rg04_theta15p195_foilpm3	2	6	34	False	11	12	11
validation	hole	3.0	2	rg04_theta15p195_foilpm3	2	7	34	False	11	12	11
validation	hole	3.0	2	rg04_theta15p195_foilpm3	3	2	19	False	6	7	6
validation	hole	3.0	2	rg04_theta15p195_foilpm3	3	3	34	False	11	11	12
validation	hole	3.0	2	rg04_theta15p195_foilpm3	3	4	34	False	11	12	11
validation	hole	3.0	2	rg04_theta15p195_foilpm3	3	5	34	False	11	11	12
validation	hole	3.0	2	rg04_theta15p195_foilpm3	3	6	34	False	12	11	11
validation	hole	3.0	2	rg04_theta15p195_foilpm3	3	7	34	False	11	11	12
validation	hole	3.0	2	rg04_theta15p195_foilpm3	4	2	17	False	6	6	5
validation	hole	3.0	2	rg04_theta15p195_foilpm3	4	3	34	False	11	11	12
validation	hole	3.0	2	rg04_theta15p195_foilpm3	4	4	18	False	6	6	6
validation	hole	3.0	2	rg04_theta15p195_foilpm3	4	5	34	False	11	12	11
validation	hole	3.0	2	rg04_theta15p195_foilpm3	4	6	34	False	11	12	11
validation	hole	3.0	2	rg04_theta15p195_foilpm3	4	7	34	False	12	11	11
validation	hole	3.0	2	rg04_theta15p195_foilpm3	5	2	21	False	7	7	7
validation	hole	3.0	2	rg04_theta15p195_foilpm3	5	3	34	False	11	12	11
validation	hole	3.0	2	rg04_theta15p195_foilpm3	5	4	34	False	11	12	11
validation	hole	3.0	2	rg04_theta15p195_foilpm3	5	6	34	False	11	11	12
validation	hole	3.0	2	rg04_theta15p195_foilpm3	5	7	34	False	11	12	11
validation	hole	3.0	2	rg04_theta15p195_foilpm3	6	2	16	False	5	5	6
validation	hole	3.0	2	rg04_theta15p195_foilpm3	6	3	32	False	11	10	11
validation	hole	3.0	2	rg04_theta15p195_foilpm3	6	4	34	False	12	11	11
validation	hole	3.0	2	rg04_theta15p195_foilpm3	6	5	34	False	12	11	11
validation	hole	3.0	2	rg04_theta15p195_foilpm3	6	6	34	False	11	11	12
validation	hole	3.0	2	rg04_theta15p195_foilpm3	6	7	34	False	12	11	11
validation	hole	3.0	2	rg04_theta15p195_foilpm3	7	2	14	False	5	4	5
validation	hole	3.0	2	rg04_theta15p195_foilpm3	7	3	17	False	6	5	6
validation	hole	3.0	2	rg04_theta15p195_foilpm3	7	4	34	False	11	12	11
validation	hole	3.0	2	rg04_theta15p195_foilpm3	7	5	34	False	11	12	11
validation	hole	3.0	2	rg04_theta15p195_foilpm3	7	6	34	False	11	12	11
validation	hole	3.0	2	rg04_theta15p195_foilpm3	8	3	11	False	4	4	3
validation	hole	3.0	2	rg04_theta15p195_foilpm3	8	4	28	False	9	10	9
validation	hole	3.0	2	rg04_theta15p195_foilpm3	8	5	34	False	12	11	11
validation	hole	3.0	2	rg04_theta15p195_foilpm3	8	6	34	False	12	11	11
validation	setting	3.0	2	rg05_theta12p495_foilpm3			3227	False	1073	1079	1075
validation	hole	3.0	2	rg05_theta12p495_foilpm3	0	3	28	False	9	9	10
validation	hole	3.0	2	rg05_theta12p495_foilpm3	0	4	50	False	16	17	17
validation	hole	3.0	2	rg05_theta12p495_foilpm3	0	5	68	False	23	22	23
validation	hole	3.0	2	rg05_theta12p495_foilpm3	0	6	78	False	26	26	26
validation	hole	3.0	2	rg05_theta12p495_foilpm3	1	2	33	False	11	11	11
validation	hole	3.0	2	rg05_theta12p495_foilpm3	1	3	45	False	15	15	15
validation	hole	3.0	2	rg05_theta12p495_foilpm3	1	4	82	False	28	27	27
validation	hole	3.0	2	rg05_theta12p495_foilpm3	1	5	82	False	27	28	27
validation	hole	3.0	2	rg05_theta12p495_foilpm3	1	6	82	False	27	28	27
validation	hole	3.0	2	rg05_theta12p495_foilpm3	2	2	38	False	13	13	12
validation	hole	3.0	2	rg05_theta12p495_foilpm3	2	4	82	False	28	27	27
validation	hole	3.0	2	rg05_theta12p495_foilpm3	2	5	82	False	27	27	28
validation	hole	3.0	2	rg05_theta12p495_foilpm3	2	6	82	False	27	28	27
validation	hole	3.0	2	rg05_theta12p495_foilpm3	2	7	82	False	27	28	27
validation	hole	3.0	2	rg05_theta12p495_foilpm3	3	2	57	False	19	19	19
validation	hole	3.0	2	rg05_theta12p495_foilpm3	3	3	82	False	27	28	27
validation	hole	3.0	2	rg05_theta12p495_foilpm3	3	4	82	False	28	27	27
validation	hole	3.0	2	rg05_theta12p495_foilpm3	3	5	82	False	27	28	27
validation	hole	3.0	2	rg05_theta12p495_foilpm3	3	6	82	False	27	28	27
validation	hole	3.0	2	rg05_theta12p495_foilpm3	3	7	82	False	27	27	28
validation	hole	3.0	2	rg05_theta12p495_foilpm3	4	2	50	False	16	17	17
validation	hole	3.0	2	rg05_theta12p495_foilpm3	4	3	82	False	27	28	27
validation	hole	3.0	2	rg05_theta12p495_foilpm3	4	4	46	False	15	16	15
validation	hole	3.0	2	rg05_theta12p495_foilpm3	4	5	82	False	27	28	27
validation	hole	3.0	2	rg05_theta12p495_foilpm3	4	6	82	False	28	27	27
validation	hole	3.0	2	rg05_theta12p495_foilpm3	4	7	82	False	27	28	27
validation	hole	3.0	2	rg05_theta12p495_foilpm3	5	2	59	False	20	19	20
validation	hole	3.0	2	rg05_theta12p495_foilpm3	5	3	82	False	27	27	28
validation	hole	3.0	2	rg05_theta12p495_foilpm3	5	4	82	False	28	27	27
validation	hole	3.0	2	rg05_theta12p495_foilpm3	5	6	82	False	27	27	28
validation	hole	3.0	2	rg05_theta12p495_foilpm3	5	7	82	False	28	27	27
validation	hole	3.0	2	rg05_theta12p495_foilpm3	6	2	47	False	16	16	15
validation	hole	3.0	2	rg05_theta12p495_foilpm3	6	3	74	False	25	25	24
validation	hole	3.0	2	rg05_theta12p495_foilpm3	6	4	82	False	27	28	27
validation	hole	3.0	2	rg05_theta12p495_foilpm3	6	5	82	False	27	27	28
validation	hole	3.0	2	rg05_theta12p495_foilpm3	6	6	82	False	28	27	27
validation	hole	3.0	2	rg05_theta12p495_foilpm3	6	7	82	False	27	27	28
validation	hole	3.0	2	rg05_theta12p495_foilpm3	7	2	43	False	14	14	15
validation	hole	3.0	2	rg05_theta12p495_foilpm3	7	3	51	False	17	17	17
validation	hole	3.0	2	rg05_theta12p495_foilpm3	7	4	82	False	27	28	27
validation	hole	3.0	2	rg05_theta12p495_foilpm3	7	5	82	False	27	27	28
validation	hole	3.0	2	rg05_theta12p495_foilpm3	7	6	82	False	27	27	28
validation	hole	3.0	2	rg05_theta12p495_foilpm3	8	3	32	False	11	10	11
validation	hole	3.0	2	rg05_theta12p495_foilpm3	8	4	54	False	18	18	18
validation	hole	3.0	2	rg05_theta12p495_foilpm3	8	5	78	False	26	26	26
validation	hole	3.0	2	rg05_theta12p495_foilpm3	8	6	82	False	27	28	27
validation	foil_delta	3.0	3				2858	False	953	949	956
validation	setting	3.0	3	rg04_theta15p195_foilpm3			724	False	243	237	244
validation	hole	3.0	3	rg04_theta15p195_foilpm3	0	5	22	False	7	7	8
validation	hole	3.0	3	rg04_theta15p195_foilpm3	0	6	22	False	8	7	7
validation	hole	3.0	3	rg04_theta15p195_foilpm3	1	2	9	True	3	3	3
validation	hole	3.0	3	rg04_theta15p195_foilpm3	1	4	16	False	5	6	5
validation	hole	3.0	3	rg04_theta15p195_foilpm3	1	5	22	False	7	8	7
validation	hole	3.0	3	rg04_theta15p195_foilpm3	1	6	22	False	7	8	7
validation	hole	3.0	3	rg04_theta15p195_foilpm3	2	4	22	False	7	7	8
validation	hole	3.0	3	rg04_theta15p195_foilpm3	2	5	22	False	8	7	7
validation	hole	3.0	3	rg04_theta15p195_foilpm3	2	6	22	False	8	7	7
validation	hole	3.0	3	rg04_theta15p195_foilpm3	2	7	22	False	7	7	8
validation	hole	3.0	3	rg04_theta15p195_foilpm3	3	2	13	False	4	4	5
validation	hole	3.0	3	rg04_theta15p195_foilpm3	3	3	14	False	5	4	5
validation	hole	3.0	3	rg04_theta15p195_foilpm3	3	4	22	False	8	7	7
validation	hole	3.0	3	rg04_theta15p195_foilpm3	3	5	22	False	8	7	7
validation	hole	3.0	3	rg04_theta15p195_foilpm3	3	6	22	False	7	7	8
validation	hole	3.0	3	rg04_theta15p195_foilpm3	3	7	22	False	7	7	8
validation	hole	3.0	3	rg04_theta15p195_foilpm3	4	2	10	False	3	3	4
validation	hole	3.0	3	rg04_theta15p195_foilpm3	4	3	12	False	4	4	4
validation	hole	3.0	3	rg04_theta15p195_foilpm3	4	4	10	False	3	4	3
validation	hole	3.0	3	rg04_theta15p195_foilpm3	4	5	22	False	7	7	8
validation	hole	3.0	3	rg04_theta15p195_foilpm3	4	6	22	False	8	7	7
validation	hole	3.0	3	rg04_theta15p195_foilpm3	4	7	22	False	8	7	7
validation	hole	3.0	3	rg04_theta15p195_foilpm3	5	3	18	False	6	6	6
validation	hole	3.0	3	rg04_theta15p195_foilpm3	5	4	22	False	7	7	8
validation	hole	3.0	3	rg04_theta15p195_foilpm3	5	6	22	False	7	7	8
validation	hole	3.0	3	rg04_theta15p195_foilpm3	5	7	22	False	8	7	7
validation	hole	3.0	3	rg04_theta15p195_foilpm3	6	3	12	False	4	4	4
validation	hole	3.0	3	rg04_theta15p195_foilpm3	6	4	15	False	5	5	5
validation	hole	3.0	3	rg04_theta15p195_foilpm3	6	5	22	False	8	7	7
validation	hole	3.0	3	rg04_theta15p195_foilpm3	6	6	22	False	8	7	7
validation	hole	3.0	3	rg04_theta15p195_foilpm3	6	7	22	False	7	8	7
validation	hole	3.0	3	rg04_theta15p195_foilpm3	7	3	13	False	4	5	4
validation	hole	3.0	3	rg04_theta15p195_foilpm3	7	4	22	False	7	7	8
validation	hole	3.0	3	rg04_theta15p195_foilpm3	7	5	22	False	7	8	7
validation	hole	3.0	3	rg04_theta15p195_foilpm3	7	6	22	False	8	7	7
validation	hole	3.0	3	rg04_theta15p195_foilpm3	8	4	13	False	4	4	5
validation	hole	3.0	3	rg04_theta15p195_foilpm3	8	5	19	False	7	6	6
validation	hole	3.0	3	rg04_theta15p195_foilpm3	8	6	22	False	7	7	8
validation	setting	3.0	3	rg05_theta12p495_foilpm3			2134	False	710	712	712
validation	hole	3.0	3	rg05_theta12p495_foilpm3	0	3	16	False	5	5	6
validation	hole	3.0	3	rg05_theta12p495_foilpm3	0	4	32	False	10	11	11
validation	hole	3.0	3	rg05_theta12p495_foilpm3	0	5	54	False	18	18	18
validation	hole	3.0	3	rg05_theta12p495_foilpm3	0	6	54	False	18	18	18
validation	hole	3.0	3	rg05_theta12p495_foilpm3	1	2	25	False	8	8	9
validation	hole	3.0	3	rg05_theta12p495_foilpm3	1	3	36	False	12	12	12
validation	hole	3.0	3	rg05_theta12p495_foilpm3	1	4	54	False	18	18	18
validation	hole	3.0	3	rg05_theta12p495_foilpm3	1	5	54	False	18	18	18
validation	hole	3.0	3	rg05_theta12p495_foilpm3	1	6	54	False	18	18	18
validation	hole	3.0	3	rg05_theta12p495_foilpm3	2	2	32	False	11	11	10
validation	hole	3.0	3	rg05_theta12p495_foilpm3	2	4	54	False	18	18	18
validation	hole	3.0	3	rg05_theta12p495_foilpm3	2	5	54	False	18	18	18
validation	hole	3.0	3	rg05_theta12p495_foilpm3	2	6	54	False	18	18	18
validation	hole	3.0	3	rg05_theta12p495_foilpm3	2	7	54	False	18	18	18
validation	hole	3.0	3	rg05_theta12p495_foilpm3	3	2	35	False	12	12	11
validation	hole	3.0	3	rg05_theta12p495_foilpm3	3	3	54	False	18	18	18
validation	hole	3.0	3	rg05_theta12p495_foilpm3	3	4	54	False	18	18	18
validation	hole	3.0	3	rg05_theta12p495_foilpm3	3	5	54	False	18	18	18
validation	hole	3.0	3	rg05_theta12p495_foilpm3	3	6	54	False	18	18	18
validation	hole	3.0	3	rg05_theta12p495_foilpm3	3	7	54	False	18	18	18
validation	hole	3.0	3	rg05_theta12p495_foilpm3	4	2	38	False	13	13	12
validation	hole	3.0	3	rg05_theta12p495_foilpm3	4	3	54	False	18	18	18
validation	hole	3.0	3	rg05_theta12p495_foilpm3	4	4	39	False	13	13	13
validation	hole	3.0	3	rg05_theta12p495_foilpm3	4	5	54	False	18	18	18
validation	hole	3.0	3	rg05_theta12p495_foilpm3	4	6	54	False	18	18	18
validation	hole	3.0	3	rg05_theta12p495_foilpm3	4	7	54	False	18	18	18
validation	hole	3.0	3	rg05_theta12p495_foilpm3	5	2	19	False	7	6	6
validation	hole	3.0	3	rg05_theta12p495_foilpm3	5	3	54	False	18	18	18
validation	hole	3.0	3	rg05_theta12p495_foilpm3	5	4	54	False	18	18	18
validation	hole	3.0	3	rg05_theta12p495_foilpm3	5	6	54	False	18	18	18
validation	hole	3.0	3	rg05_theta12p495_foilpm3	5	7	54	False	18	18	18
validation	hole	3.0	3	rg05_theta12p495_foilpm3	6	2	22	False	7	7	8
validation	hole	3.0	3	rg05_theta12p495_foilpm3	6	3	51	False	17	17	17
validation	hole	3.0	3	rg05_theta12p495_foilpm3	6	4	54	False	18	18	18
validation	hole	3.0	3	rg05_theta12p495_foilpm3	6	5	54	False	18	18	18
validation	hole	3.0	3	rg05_theta12p495_foilpm3	6	6	54	False	18	18	18
validation	hole	3.0	3	rg05_theta12p495_foilpm3	6	7	54	False	18	18	18
validation	hole	3.0	3	rg05_theta12p495_foilpm3	7	2	20	False	6	7	7
validation	hole	3.0	3	rg05_theta12p495_foilpm3	7	3	32	False	10	11	11
validation	hole	3.0	3	rg05_theta12p495_foilpm3	7	4	54	False	18	18	18
validation	hole	3.0	3	rg05_theta12p495_foilpm3	7	5	54	False	18	18	18
validation	hole	3.0	3	rg05_theta12p495_foilpm3	7	6	54	False	18	18	18
validation	hole	3.0	3	rg05_theta12p495_foilpm3	8	3	29	False	10	10	9
validation	hole	3.0	3	rg05_theta12p495_foilpm3	8	4	34	False	11	11	12
validation	hole	3.0	3	rg05_theta12p495_foilpm3	8	5	54	False	18	18	18
validation	hole	3.0	3	rg05_theta12p495_foilpm3	8	6	54	False	18	18	18
validation	foil_delta	3.0	4				1683	False	564	560	559
validation	setting	3.0	4	rg04_theta15p195_foilpm3			325	False	109	109	107
validation	hole	3.0	4	rg04_theta15p195_foilpm3	0	5	11	False	3	4	4
validation	hole	3.0	4	rg04_theta15p195_foilpm3	1	4	10	False	3	4	3
validation	hole	3.0	4	rg04_theta15p195_foilpm3	1	6	17	False	5	6	6
validation	hole	3.0	4	rg04_theta15p195_foilpm3	2	4	10	False	4	3	3
validation	hole	3.0	4	rg04_theta15p195_foilpm3	2	5	13	False	4	5	4
validation	hole	3.0	4	rg04_theta15p195_foilpm3	2	6	17	False	5	6	6
validation	hole	3.0	4	rg04_theta15p195_foilpm3	2	7	17	False	6	6	5
validation	hole	3.0	4	rg04_theta15p195_foilpm3	3	5	11	False	4	3	4
validation	hole	3.0	4	rg04_theta15p195_foilpm3	3	6	17	False	6	6	5
validation	hole	3.0	4	rg04_theta15p195_foilpm3	3	7	17	False	6	6	5
validation	hole	3.0	4	rg04_theta15p195_foilpm3	4	5	17	False	6	6	5
validation	hole	3.0	4	rg04_theta15p195_foilpm3	4	6	17	False	6	5	6
validation	hole	3.0	4	rg04_theta15p195_foilpm3	4	7	17	False	6	6	5
validation	hole	3.0	4	rg04_theta15p195_foilpm3	5	4	13	False	4	4	5
validation	hole	3.0	4	rg04_theta15p195_foilpm3	5	6	17	False	6	5	6
validation	hole	3.0	4	rg04_theta15p195_foilpm3	5	7	17	False	6	5	6
validation	hole	3.0	4	rg04_theta15p195_foilpm3	6	4	10	False	4	3	3
validation	hole	3.0	4	rg04_theta15p195_foilpm3	6	5	17	False	5	6	6
validation	hole	3.0	4	rg04_theta15p195_foilpm3	6	6	17	False	6	5	6
validation	hole	3.0	4	rg04_theta15p195_foilpm3	6	7	17	False	6	6	5
validation	hole	3.0	4	rg04_theta15p195_foilpm3	7	5	9	True	3	3	3
validation	hole	3.0	4	rg04_theta15p195_foilpm3	7	6	17	False	5	6	6
validation	setting	3.0	4	rg05_theta12p495_foilpm3			1358	False	455	451	452
validation	hole	3.0	4	rg05_theta12p495_foilpm3	0	3	12	False	4	4	4
validation	hole	3.0	4	rg05_theta12p495_foilpm3	0	4	34	False	12	11	11
validation	hole	3.0	4	rg05_theta12p495_foilpm3	0	5	36	False	12	12	12
validation	hole	3.0	4	rg05_theta12p495_foilpm3	0	6	15	False	5	5	5
validation	hole	3.0	4	rg05_theta12p495_foilpm3	1	2	11	False	4	3	4
validation	hole	3.0	4	rg05_theta12p495_foilpm3	1	3	24	False	8	8	8
validation	hole	3.0	4	rg05_theta12p495_foilpm3	1	4	31	False	10	11	10
validation	hole	3.0	4	rg05_theta12p495_foilpm3	1	5	36	False	12	12	12
validation	hole	3.0	4	rg05_theta12p495_foilpm3	1	6	36	False	12	12	12
validation	hole	3.0	4	rg05_theta12p495_foilpm3	2	2	15	False	5	5	5
validation	hole	3.0	4	rg05_theta12p495_foilpm3	2	4	36	False	12	12	12
validation	hole	3.0	4	rg05_theta12p495_foilpm3	2	5	36	False	12	12	12
validation	hole	3.0	4	rg05_theta12p495_foilpm3	2	6	36	False	12	12	12
validation	hole	3.0	4	rg05_theta12p495_foilpm3	2	7	36	False	12	12	12
validation	hole	3.0	4	rg05_theta12p495_foilpm3	3	2	20	False	7	6	7
validation	hole	3.0	4	rg05_theta12p495_foilpm3	3	3	30	False	10	10	10
