rungroup	zfoil	delta_low	delta_high	xscol	yscol	foil	ndel	original_core	available	excluded_core	blocked	total	holdout	holdout_core	unsupported	noncore_development	geometry_excluded_development	pool	q_hole	hole_cap	capacity	hole_bound	population	quota	surplus	qa_low	hole_loss	parent_loss	actual_selected
rg04_theta15p195_foilpm3	3.0	5.0	10.0	5	5	1	4	0	0	0	True	1	1	0	1	0	0	rg04_theta15p195_foilpm3	11.5	17	0	False	blocked	0	0	False	0	0	0
rg04_theta15p195_foilpm3	3.0	5.0	10.0	5	6	1	4	40	40	0	False	59	12	9	0	7	0	rg04_theta15p195_foilpm3	11.5	17	17	True	open_populated	17	23	False	23	0	17
rg04_theta15p195_foilpm3	3.0	5.0	10.0	5	7	1	4	65	65	0	False	95	19	13	0	11	0	rg04_theta15p195_foilpm3	11.5	17	17	True	open_populated	17	48	False	48	0	17
rg04_theta15p195_foilpm3	3.0	5.0	10.0	6	3	1	4	0	0	0	False	1	1	0	1	0	0	rg04_theta15p195_foilpm3	11.5	17	0	False	observed_no_eligible_core	0	0	False	0	0	0
rg04_theta15p195_foilpm3	3.0	5.0	10.0	6	4	1	4	10	10	0	False	14	3	2	0	1	0	rg04_theta15p195_foilpm3	11.5	17	10	False	open_populated	10	0	False	0	0	10
rg04_theta15p195_foilpm3	3.0	5.0	10.0	6	5	1	4	18	18	0	False	31	7	7	0	6	0	rg04_theta15p195_foilpm3	11.5	17	17	True	open_populated	17	1	False	1	0	17
rg04_theta15p195_foilpm3	3.0	5.0	10.0	6	6	1	4	30	30	0	False	49	10	8	0	9	0	rg04_theta15p195_foilpm3	11.5	17	17	True	open_populated	17	13	False	13	0	17
rg04_theta15p195_foilpm3	3.0	5.0	10.0	6	7	1	4	37	37	0	False	58	12	10	0	9	0	rg04_theta15p195_foilpm3	11.5	17	17	True	open_populated	17	20	False	20	0	17
rg04_theta15p195_foilpm3	3.0	5.0	10.0	7	3	1	4	0	0	0	False	3	1	0	3	2	0	rg04_theta15p195_foilpm3	11.5	17	0	False	observed_no_eligible_core	0	0	False	0	0	0
rg04_theta15p195_foilpm3	3.0	5.0	10.0	7	4	1	4	0	0	0	False	5	1	0	5	4	0	rg04_theta15p195_foilpm3	11.5	17	0	False	observed_no_eligible_core	0	0	False	0	0	0
rg04_theta15p195_foilpm3	3.0	5.0	10.0	7	5	1	4	9	9	0	False	15	3	1	0	3	0	rg04_theta15p195_foilpm3	11.5	17	9	False	open_populated	9	0	True	0	0	9
rg04_theta15p195_foilpm3	3.0	5.0	10.0	7	6	1	4	29	29	0	False	40	8	4	0	3	0	rg04_theta15p195_foilpm3	11.5	17	17	True	open_populated	17	12	False	12	0	17
rg04_theta15p195_foilpm3	3.0	5.0	10.0	7	7	1	4	0	0	0	False	2	1	0	2	1	0	rg04_theta15p195_foilpm3	11.5	17	0	False	observed_no_eligible_core	0	0	False	0	0	0
rg04_theta15p195_foilpm3	3.0	5.0	10.0	8	3	1	4	0	0	0	False	2	1	0	2	1	0	rg04_theta15p195_foilpm3	11.5	17	0	False	observed_no_eligible_core	0	0	False	0	0	0
rg04_theta15p195_foilpm3	3.0	5.0	10.0	8	4	1	4	0	0	0	False	7	2	0	7	5	0	rg04_theta15p195_foilpm3	11.5	17	0	False	observed_no_eligible_core	0	0	False	0	0	0
rg04_theta15p195_foilpm3	3.0	5.0	10.0	8	5	1	4	0	0	0	False	7	2	0	7	5	0	rg04_theta15p195_foilpm3	11.5	17	0	False	observed_no_eligible_core	0	0	False	0	0	0
rg04_theta15p195_foilpm3	3.0	5.0	10.0	8	6	1	4	0	0	0	False	11	3	0	11	8	0	rg04_theta15p195_foilpm3	11.5	17	0	False	observed_no_eligible_core	0	0	False	0	0	0
rg05_theta12p495_foilpm3	-3.0	-10.0	-8.0	0	2	0	0	17	17	0	False	31	7	2	0	7	0	rg05_theta12p495_foilpm3	17.5	26	17	False	open_populated	17	0	False	0	0	17
rg05_theta12p495_foilpm3	-3.0	-10.0	-8.0	0	3	0	0	16	16	0	False	27	6	4	0	5	0	rg05_theta12p495_foilpm3	17.5	26	16	False	open_populated	16	0	False	0	0	16
rg05_theta12p495_foilpm3	-3.0	-10.0	-8.0	0	4	0	0	27	27	0	False	44	9	5	0	8	0	rg05_theta12p495_foilpm3	17.5	26	26	True	open_populated	26	1	False	1	0	26
rg05_theta12p495_foilpm3	-3.0	-10.0	-8.0	0	5	0	0	17	17	0	False	30	6	2	0	7	0	rg05_theta12p495_foilpm3	17.5	26	17	False	open_populated	17	0	False	0	0	17
rg05_theta12p495_foilpm3	-3.0	-10.0	-8.0	0	6	0	0	0	0	0	False	3	1	0	3	2	0	rg05_theta12p495_foilpm3	17.5	26	0	False	observed_no_eligible_core	0	0	False	0	0	0
rg05_theta12p495_foilpm3	-3.0	-10.0	-8.0	1	2	0	0	14	14	0	False	23	5	5	0	4	0	rg05_theta12p495_foilpm3	17.5	26	14	False	open_populated	14	0	False	0	0	14
rg05_theta12p495_foilpm3	-3.0	-10.0	-8.0	1	3	0	0	30	30	0	False	50	10	9	0	10	0	rg05_theta12p495_foilpm3	17.5	26	26	True	open_populated	26	4	False	4	0	26
rg05_theta12p495_foilpm3	-3.0	-10.0	-8.0	1	4	0	0	38	38	0	False	62	13	11	0	11	0	rg05_theta12p495_foilpm3	17.5	26	26	True	open_populated	26	12	False	12	0	26
rg05_theta12p495_foilpm3	-3.0	-10.0	-8.0	1	5	0	0	20	20	0	False	32	7	5	0	5	0	rg05_theta12p495_foilpm3	17.5	26	20	False	open_populated	20	0	False	0	0	20
rg05_theta12p495_foilpm3	-3.0	-10.0	-8.0	1	6	0	0	0	0	0	False	7	2	0	7	5	0	rg05_theta12p495_foilpm3	17.5	26	0	False	observed_no_eligible_core	0	0	False	0	0	0
rg05_theta12p495_foilpm3	-3.0	-10.0	-8.0	2	2	0	0	26	26	0	False	46	10	5	0	10	0	rg05_theta12p495_foilpm3	17.5	26	26	False	open_populated	26	0	False	0	0	26
rg05_theta12p495_foilpm3	-3.0	-10.0	-8.0	2	3	0	0	0	0	0	True	9	2	0	9	7	7	rg05_theta12p495_foilpm3	17.5	26	0	False	blocked	0	0	False	0	0	0
rg05_theta12p495_foilpm3	-3.0	-10.0	-8.0	2	4	0	0	43	43	0	False	73	15	7	0	15	0	rg05_theta12p495_foilpm3	17.5	26	26	True	open_populated	26	17	False	17	0	26
rg05_theta12p495_foilpm3	-3.0	-10.0	-8.0	2	5	0	0	30	30	0	False	62	13	5	0	19	0	rg05_theta12p495_foilpm3	17.5	26	26	True	open_populated	26	4	False	4	0	26
rg05_theta12p495_foilpm3	-3.0	-10.0	-8.0	2	6	0	0	19	19	0	False	45	9	6	0	17	0	rg05_theta12p495_foilpm3	17.5	26	19	False	open_populated	19	0	False	0	0	19
rg05_theta12p495_foilpm3	-3.0	-10.0	-8.0	3	2	0	0	17	17	0	False	30	6	1	0	7	0	rg05_theta12p495_foilpm3	17.5	26	17	False	open_populated	17	0	False	0	0	17
rg05_theta12p495_foilpm3	-3.0	-10.0	-8.0	3	3	0	0	32	32	0	False	50	10	7	0	8	0	rg05_theta12p495_foilpm3	17.5	26	26	True	open_populated	26	6	False	6	0	26
rg05_theta12p495_foilpm3	-3.0	-10.0	-8.0	3	4	0	0	42	42	0	False	64	13	9	0	9	0	rg05_theta12p495_foilpm3	17.5	26	26	True	open_populated	26	16	False	16	0	26
rg05_theta12p495_foilpm3	-3.0	-10.0	-8.0	3	5	0	0	64	64	0	False	100	20	11	0	16	0	rg05_theta12p495_foilpm3	17.5	26	26	True	open_populated	26	38	False	38	0	26
rg05_theta12p495_foilpm3	-3.0	-10.0	-8.0	3	6	0	0	42	42	0	False	88	18	8	0	28	0	rg05_theta12p495_foilpm3	17.5	26	26	True	open_populated	26	16	False	16	0	26
rg05_theta12p495_foilpm3	-3.0	-10.0	-8.0	4	2	0	0	27	27	0	False	51	11	9	0	13	0	rg05_theta12p495_foilpm3	17.5	26	26	True	open_populated	26	1	False	1	0	26
rg05_theta12p495_foilpm3	-3.0	-10.0	-8.0	4	3	0	0	32	32	0	False	59	12	9	0	15	0	rg05_theta12p495_foilpm3	17.5	26	26	True	open_populated	26	6	False	6	0	26
rg05_theta12p495_foilpm3	-3.0	-10.0	-8.0	4	4	0	0	13	13	0	False	24	5	3	0	6	0	rg05_theta12p495_foilpm3	17.5	26	13	False	open_populated	13	0	False	0	0	13
rg05_theta12p495_foilpm3	-3.0	-10.0	-8.0	4	5	0	0	45	45	0	False	85	17	11	0	23	0	rg05_theta12p495_foilpm3	17.5	26	26	True	open_populated	26	19	False	19	0	26
rg05_theta12p495_foilpm3	-3.0	-10.0	-8.0	4	6	0	0	55	55	0	False	123	25	15	0	43	0	rg05_theta12p495_foilpm3	17.5	26	26	True	open_populated	26	29	False	29	0	26
rg05_theta12p495_foilpm3	-3.0	-10.0	-8.0	5	2	0	0	18	18	0	False	32	7	6	0	7	0	rg05_theta12p495_foilpm3	17.5	26	18	False	open_populated	18	0	False	0	0	18
rg05_theta12p495_foilpm3	-3.0	-10.0	-8.0	5	3	0	0	31	31	0	False	53	11	8	0	11	0	rg05_theta12p495_foilpm3	17.5	26	26	True	open_populated	26	5	False	5	0	26
rg05_theta12p495_foilpm3	-3.0	-10.0	-8.0	5	4	0	0	39	39	0	False	70	14	11	0	17	0	rg05_theta12p495_foilpm3	17.5	26	26	True	open_populated	26	13	False	13	0	26
rg05_theta12p495_foilpm3	-3.0	-10.0	-8.0	5	5	0	0	0	0	0	True	2	1	0	2	1	1	rg05_theta12p495_foilpm3	17.5	26	0	False	blocked	0	0	False	0	0	0
rg05_theta12p495_foilpm3	-3.0	-10.0	-8.0	5	6	0	0	64	64	0	False	96	20	13	0	12	0	rg05_theta12p495_foilpm3	17.5	26	26	True	open_populated	26	38	False	38	0	26
rg05_theta12p495_foilpm3	-3.0	-10.0	-8.0	6	2	0	0	11	11	0	False	19	4	1	0	4	0	rg05_theta12p495_foilpm3	17.5	26	11	False	open_populated	11	0	False	0	0	11
rg05_theta12p495_foilpm3	-3.0	-10.0	-8.0	6	3	0	0	33	33	0	False	52	11	8	0	8	0	rg05_theta12p495_foilpm3	17.5	26	26	True	open_populated	26	7	False	7	0	26
rg05_theta12p495_foilpm3	-3.0	-10.0	-8.0	6	4	0	0	39	39	0	False	67	14	7	0	14	0	rg05_theta12p495_foilpm3	17.5	26	26	True	open_populated	26	13	False	13	0	26
rg05_theta12p495_foilpm3	-3.0	-10.0	-8.0	6	5	0	0	46	46	0	False	73	15	10	0	12	0	rg05_theta12p495_foilpm3	17.5	26	26	True	open_populated	26	20	False	20	0	26
rg05_theta12p495_foilpm3	-3.0	-10.0	-8.0	6	6	0	0	50	50	0	False	91	19	16	0	22	0	rg05_theta12p495_foilpm3	17.5	26	26	True	open_populated	26	24	False	24	0	26
rg05_theta12p495_foilpm3	-3.0	-10.0	-8.0	7	2	0	0	10	10	0	False	18	4	2	0	4	0	rg05_theta12p495_foilpm3	17.5	26	10	False	open_populated	10	0	False	0	0	10
rg05_theta12p495_foilpm3	-3.0	-10.0	-8.0	7	3	0	0	20	20	0	False	33	7	6	0	6	0	rg05_theta12p495_foilpm3	17.5	26	20	False	open_populated	20	0	False	0	0	20
rg05_theta12p495_foilpm3	-3.0	-10.0	-8.0	7	4	0	0	23	23	0	False	38	8	5	0	7	0	rg05_theta12p495_foilpm3	17.5	26	23	False	open_populated	23	0	False	0	0	23
rg05_theta12p495_foilpm3	-3.0	-10.0	-8.0	7	5	0	0	25	25	0	False	44	9	8	0	10	0	rg05_theta12p495_foilpm3	17.5	26	25	False	open_populated	25	0	False	0	0	25
rg05_theta12p495_foilpm3	-3.0	-10.0	-8.0	7	6	0	0	33	33	0	False	60	12	11	0	15	0	rg05_theta12p495_foilpm3	17.5	26	26	True	open_populated	26	7	False	7	0	26
rg05_theta12p495_foilpm3	-3.0	-10.0	-8.0	8	2	0	0	0	0	0	False	6	2	0	6	4	0	rg05_theta12p495_foilpm3	17.5	26	0	False	observed_no_eligible_core	0	0	False	0	0	0
rg05_theta12p495_foilpm3	-3.0	-10.0	-8.0	8	3	0	0	10	10	0	False	15	3	3	0	2	0	rg05_theta12p495_foilpm3	17.5	26	10	False	open_populated	10	0	False	0	0	10
rg05_theta12p495_foilpm3	-3.0	-10.0	-8.0	8	4	0	0	13	13	0	False	21	5	2	0	3	0	rg05_theta12p495_foilpm3	17.5	26	13	False	open_populated	13	0	False	0	0	13
rg05_theta12p495_foilpm3	-3.0	-10.0	-8.0	8	5	0	0	20	20	0	False	29	6	5	0	3	0	rg05_theta12p495_foilpm3	17.5	26	20	False	open_populated	20	0	False	0	0	20
rg05_theta12p495_foilpm3	-3.0	-10.0	-8.0	8	6	0	0	0	0	0	False	7	2	0	7	5	0	rg05_theta12p495_foilpm3	17.5	26	0	False	observed_no_eligible_core	0	0	False	0	0	0
rg05_theta12p495_foilpm3	-3.0	-8.0	-5.0	0	2	0	1	23	23	0	False	36	8	7	0	5	0	rg05_theta12p495_foilpm3	32.5	48	23	False	open_populated	23	0	False	0	0	23
rg05_theta12p495_foilpm3	-3.0	-8.0	-5.0	0	3	0	1	31	31	0	False	45	9	7	0	5	0	rg05_theta12p495_foilpm3	32.5	48	31	False	open_populated	31	0	False	0	0	31
rg05_theta12p495_foilpm3	-3.0	-8.0	-5.0	0	4	0	1	39	39	0	False	69	14	12	0	16	0	rg05_theta12p495_foilpm3	32.5	48	39	False	open_populated	39	0	False	0	0	39
rg05_theta12p495_foilpm3	-3.0	-8.0	-5.0	0	5	0	1	51	51	0	False	88	18	13	0	19	0	rg05_theta12p495_foilpm3	32.5	48	48	True	open_populated	48	3	False	3	0	48
rg05_theta12p495_foilpm3	-3.0	-8.0	-5.0	0	6	0	1	0	0	0	False	4	1	0	4	3	0	rg05_theta12p495_foilpm3	32.5	48	0	False	observed_no_eligible_core	0	0	False	0	0	0
rg05_theta12p495_foilpm3	-3.0	-8.0	-5.0	1	1	0	1	0	0	0	False	11	3	0	11	8	0	rg05_theta12p495_foilpm3	32.5	48	0	False	observed_no_eligible_core	0	0	False	0	0	0
rg05_theta12p495_foilpm3	-3.0	-8.0	-5.0	1	2	0	1	24	24	0	False	46	10	8	0	12	0	rg05_theta12p495_foilpm3	32.5	48	24	False	open_populated	24	0	False	0	0	24
rg05_theta12p495_foilpm3	-3.0	-8.0	-5.0	1	3	0	1	42	42	0	False	76	16	12	0	18	0	rg05_theta12p495_foilpm3	32.5	48	42	False	open_populated	42	0	False	0	0	42
rg05_theta12p495_foilpm3	-3.0	-8.0	-5.0	1	4	0	1	61	61	0	False	113	23	14	0	29	0	rg05_theta12p495_foilpm3	32.5	48	48	True	open_populated	48	13	False	13	0	48
rg05_theta12p495_foilpm3	-3.0	-8.0	-5.0	1	5	0	1	56	56	0	False	107	22	12	0	29	0	rg05_theta12p495_foilpm3	32.5	48	48	True	open_populated	48	8	False	8	0	48
rg05_theta12p495_foilpm3	-3.0	-8.0	-5.0	1	6	0	1	37	37	0	False	61	13	9	0	11	0	rg05_theta12p495_foilpm3	32.5	48	37	False	open_populated	37	0	False	0	0	37
rg05_theta12p495_foilpm3	-3.0	-8.0	-5.0	2	1	0	1	23	23	0	False	39	8	3	0	8	0	rg05_theta12p495_foilpm3	32.5	48	23	False	open_populated	23	0	False	0	0	23
rg05_theta12p495_foilpm3	-3.0	-8.0	-5.0	2	2	0	1	42	42	0	False	69	14	8	0	13	0	rg05_theta12p495_foilpm3	32.5	48	42	False	open_populated	42	0	False	0	0	42
rg05_theta12p495_foilpm3	-3.0	-8.0	-5.0	2	3	0	1	0	0	0	True	3	1	0	3	2	2	rg05_theta12p495_foilpm3	32.5	48	0	False	blocked	0	0	False	0	0	0
rg05_theta12p495_foilpm3	-3.0	-8.0	-5.0	2	4	0	1	74	74	0	False	124	25	16	0	25	0	rg05_theta12p495_foilpm3	32.5	48	48	True	open_populated	48	26	False	26	0	48
rg05_theta12p495_foilpm3	-3.0	-8.0	-5.0	2	5	0	1	93	93	0	False	149	30	23	0	26	0	rg05_theta12p495_foilpm3	32.5	48	48	True	open_populated	48	45	False	45	0	48
rg05_theta12p495_foilpm3	-3.0	-8.0	-5.0	2	6	0	1	77	77	0	False	126	26	21	0	23	0	rg05_theta12p495_foilpm3	32.5	48	48	True	open_populated	48	29	False	29	0	48
rg05_theta12p495_foilpm3	-3.0	-8.0	-5.0	3	1	0	1	20	20	0	False	39	8	7	0	11	0	rg05_theta12p495_foilpm3	32.5	48	20	False	open_populated	20	0	False	0	0	20
rg05_theta12p495_foilpm3	-3.0	-8.0	-5.0	3	2	0	1	42	42	0	False	71	15	12	0	14	0	rg05_theta12p495_foilpm3	32.5	48	42	False	open_populated	42	0	False	0	0	42
rg05_theta12p495_foilpm3	-3.0	-8.0	-5.0	3	3	0	1	60	60	0	False	95	19	13	0	16	0	rg05_theta12p495_foilpm3	32.5	48	48	True	open_populated	48	12	False	12	0	48
rg05_theta12p495_foilpm3	-3.0	-8.0	-5.0	3	4	0	1	77	77	0	False	133	27	18	0	29	0	rg05_theta12p495_foilpm3	32.5	48	48	True	open_populated	48	29	False	29	0	48
rg05_theta12p495_foilpm3	-3.0	-8.0	-5.0	3	5	0	1	88	88	0	False	134	27	22	0	19	0	rg05_theta12p495_foilpm3	32.5	48	48	True	open_populated	48	40	False	40	0	48
rg05_theta12p495_foilpm3	-3.0	-8.0	-5.0	3	6	0	1	102	102	0	False	164	33	27	0	29	0	rg05_theta12p495_foilpm3	32.5	48	48	True	open_populated	48	54	False	54	0	48
rg05_theta12p495_foilpm3	-3.0	-8.0	-5.0	4	1	0	1	32	32	0	False	50	10	8	0	8	0	rg05_theta12p495_foilpm3	32.5	48	32	False	open_populated	32	0	False	0	0	32
rg05_theta12p495_foilpm3	-3.0	-8.0	-5.0	4	2	0	1	53	53	0	False	86	18	11	0	15	0	rg05_theta12p495_foilpm3	32.5	48	48	True	open_populated	48	5	False	5	0	48
rg05_theta12p495_foilpm3	-3.0	-8.0	-5.0	4	3	0	1	57	57	0	False	101	21	19	0	23	0	rg05_theta12p495_foilpm3	32.5	48	48	True	open_populated	48	9	False	9	0	48
rg05_theta12p495_foilpm3	-3.0	-8.0	-5.0	4	4	0	1	24	24	0	False	38	8	8	0	6	0	rg05_theta12p495_foilpm3	32.5	48	24	False	open_populated	24	0	False	0	0	24
rg05_theta12p495_foilpm3	-3.0	-8.0	-5.0	4	5	0	1	108	108	0	False	188	38	34	0	42	0	rg05_theta12p495_foilpm3	32.5	48	48	True	open_populated	48	60	False	60	0	48
rg05_theta12p495_foilpm3	-3.0	-8.0	-5.0	4	6	0	1	123	123	0	False	205	41	35	0	41	0	rg05_theta12p495_foilpm3	32.5	48	48	True	open_populated	48	75	False	75	0	48
rg05_theta12p495_foilpm3	-3.0	-8.0	-5.0	5	1	0	1	26	26	0	False	48	10	10	0	12	0	rg05_theta12p495_foilpm3	32.5	48	26	False	open_populated	26	0	False	0	0	26
rg05_theta12p495_foilpm3	-3.0	-8.0	-5.0	5	2	0	1	44	44	0	False	67	14	12	0	9	0	rg05_theta12p495_foilpm3	32.5	48	44	False	open_populated	44	0	False	0	0	44
rg05_theta12p495_foilpm3	-3.0	-8.0	-5.0	5	3	0	1	78	78	0	False	121	25	23	0	18	0	rg05_theta12p495_foilpm3	32.5	48	48	True	open_populated	48	30	False	30	0	48
rg05_theta12p495_foilpm3	-3.0	-8.0	-5.0	5	4	0	1	89	89	0	False	142	29	25	0	24	0	rg05_theta12p495_foilpm3	32.5	48	48	True	open_populated	48	41	False	41	0	48
rg05_theta12p495_foilpm3	-3.0	-8.0	-5.0	5	5	0	1	0	0	0	True	13	3	0	13	10	10	rg05_theta12p495_foilpm3	32.5	48	0	False	blocked	0	0	False	0	0	0
rg05_theta12p495_foilpm3	-3.0	-8.0	-5.0	5	6	0	1	138	138	0	False	231	47	36	0	46	0	rg05_theta12p495_foilpm3	32.5	48	48	True	open_populated	48	90	False	90	0	48
rg05_theta12p495_foilpm3	-3.0	-8.0	-5.0	6	1	0	1	21	21	0	False	40	8	5	0	11	0	rg05_theta12p495_foilpm3	32.5	48	21	False	open_populated	21	0	False	0	0	21
rg05_theta12p495_foilpm3	-3.0	-8.0	-5.0	6	2	0	1	48	48	0	False	70	14	8	0	8	0	rg05_theta12p495_foilpm3	32.5	48	48	False	open_populated	48	0	False	0	0	48
rg05_theta12p495_foilpm3	-3.0	-8.0	-5.0	6	3	0	1	56	56	0	False	84	17	15	0	11	0	rg05_theta12p495_foilpm3	32.5	48	48	True	open_populated	48	8	False	8	0	48
rg05_theta12p495_foilpm3	-3.0	-8.0	-5.0	6	4	0	1	59	59	0	False	88	18	16	0	11	0	rg05_theta12p495_foilpm3	32.5	48	48	True	open_populated	48	11	False	11	0	48
rg05_theta12p495_foilpm3	-3.0	-8.0	-5.0	6	5	0	1	82	82	0	False	132	27	19	0	23	0	rg05_theta12p495_foilpm3	32.5	48	48	True	open_populated	48	34	False	34	0	48
rg05_theta12p495_foilpm3	-3.0	-8.0	-5.0	6	6	0	1	104	104	0	False	166	34	33	0	28	0	rg05_theta12p495_foilpm3	32.5	48	48	True	open_populated	48	56	False	56	0	48
rg05_theta12p495_foilpm3	-3.0	-8.0	-5.0	7	1	0	1	11	11	0	False	14	3	2	0	0	0	rg05_theta12p495_foilpm3	32.5	48	11	False	open_populated	11	0	False	0	0	11
rg05_theta12p495_foilpm3	-3.0	-8.0	-5.0	7	2	0	1	26	26	0	False	46	10	6	0	10	0	rg05_theta12p495_foilpm3	32.5	48	26	False	open_populated	26	0	False	0	0	26
rg05_theta12p495_foilpm3	-3.0	-8.0	-5.0	7	3	0	1	43	43	0	False	67	14	10	0	10	0	rg05_theta12p495_foilpm3	32.5	48	43	False	open_populated	43	0	False	0	0	43
rg05_theta12p495_foilpm3	-3.0	-8.0	-5.0	7	4	0	1	62	62	0	False	101	21	16	0	18	0	rg05_theta12p495_foilpm3	32.5	48	48	True	open_populated	48	14	False	14	0	48
rg05_theta12p495_foilpm3	-3.0	-8.0	-5.0	7	5	0	1	72	72	0	False	111	23	15	0	16	0	rg05_theta12p495_foilpm3	32.5	48	48	True	open_populated	48	24	False	24	0	48
rg05_theta12p495_foilpm3	-3.0	-8.0	-5.0	7	6	0	1	76	76	0	False	124	25	22	0	23	0	rg05_theta12p495_foilpm3	32.5	48	48	True	open_populated	48	28	False	28	0	48
rg05_theta12p495_foilpm3	-3.0	-8.0	-5.0	8	2	0	1	15	15	0	False	26	6	3	0	5	0	rg05_theta12p495_foilpm3	32.5	48	15	False	open_populated	15	0	False	0	0	15
rg05_theta12p495_foilpm3	-3.0	-8.0	-5.0	8	3	0	1	33	33	0	False	52	11	9	0	8	0	rg05_theta12p495_foilpm3	32.5	48	33	False	open_populated	33	0	False	0	0	33
rg05_theta12p495_foilpm3	-3.0	-8.0	-5.0	8	4	0	1	51	51	0	False	72	15	14	0	6	0	rg05_theta12p495_foilpm3	32.5	48	48	True	open_populated	48	3	False	3	0	48
rg05_theta12p495_foilpm3	-3.0	-8.0	-5.0	8	5	0	1	61	61	0	False	97	20	15	0	16	0	rg05_theta12p495_foilpm3	32.5	48	48	True	open_populated	48	13	False	13	0	48
rg05_theta12p495_foilpm3	-3.0	-8.0	-5.0	8	6	0	1	0	0	0	False	15	3	0	15	12	0	rg05_theta12p495_foilpm3	32.5	48	0	False	observed_no_eligible_core	0	0	False	0	0	0
rg05_theta12p495_foilpm3	-3.0	-5.0	0.0	0	2	0	2	42	42	0	False	66	14	9	0	10	0	rg05_theta12p495_foilpm3	53.0	79	42	False	open_populated	42	0	False	0	0	42
rg05_theta12p495_foilpm3	-3.0	-5.0	0.0	0	3	0	2	53	53	0	False	88	18	15	0	17	0	rg05_theta12p495_foilpm3	53.0	79	53	False	open_populated	53	0	False	0	0	53
rg05_theta12p495_foilpm3	-3.0	-5.0	0.0	0	4	0	2	71	71	0	False	108	22	18	0	15	0	rg05_theta12p495_foilpm3	53.0	79	71	False	open_populated	55	16	False	0	16	55
rg05_theta12p495_foilpm3	-3.0	-5.0	0.0	0	5	0	2	107	107	0	False	161	33	26	0	21	0	rg05_theta12p495_foilpm3	53.0	79	79	True	open_populated	55	52	False	28	24	55
rg05_theta12p495_foilpm3	-3.0	-5.0	0.0	0	6	0	2	0	0	0	False	3	1	0	3	2	0	rg05_theta12p495_foilpm3	53.0	79	0	False	observed_no_eligible_core	0	0	False	0	0	0
rg05_theta12p495_foilpm3	-3.0	-5.0	0.0	1	1	0	2	13	13	0	False	20	4	3	0	3	0	rg05_theta12p495_foilpm3	53.0	79	13	False	open_populated	13	0	False	0	0	13
rg05_theta12p495_foilpm3	-3.0	-5.0	0.0	1	2	0	2	53	53	0	False	90	18	16	0	19	0	rg05_theta12p495_foilpm3	53.0	79	53	False	open_populated	53	0	False	0	0	53
rg05_theta12p495_foilpm3	-3.0	-5.0	0.0	1	3	0	2	65	65	0	False	123	25	21	0	33	0	rg05_theta12p495_foilpm3	53.0	79	65	False	open_populated	55	10	False	0	10	55
rg05_theta12p495_foilpm3	-3.0	-5.0	0.0	1	4	0	2	98	98	0	False	157	32	24	0	27	0	rg05_theta12p495_foilpm3	53.0	79	79	True	open_populated	55	43	False	19	24	55
rg05_theta12p495_foilpm3	-3.0	-5.0	0.0	1	5	0	2	120	120	0	False	208	42	35	0	46	0	rg05_theta12p495_foilpm3	53.0	79	79	True	open_populated	55	65	False	41	24	55
rg05_theta12p495_foilpm3	-3.0	-5.0	0.0	1	6	0	2	118	118	0	False	188	38	27	0	32	0	rg05_theta12p495_foilpm3	53.0	79	79	True	open_populated	55	63	False	39	24	55
rg05_theta12p495_foilpm3	-3.0	-5.0	0.0	2	1	0	2	34	34	0	False	55	11	9	0	10	0	rg05_theta12p495_foilpm3	53.0	79	34	False	open_populated	34	0	False	0	0	34
rg05_theta12p495_foilpm3	-3.0	-5.0	0.0	2	2	0	2	66	66	0	False	98	20	16	0	12	0	rg05_theta12p495_foilpm3	53.0	79	66	False	open_populated	55	11	False	0	11	55
rg05_theta12p495_foilpm3	-3.0	-5.0	0.0	2	3	0	2	0	0	0	True	1	1	0	1	0	0	rg05_theta12p495_foilpm3	53.0	79	0	False	blocked	0	0	False	0	0	0
rg05_theta12p495_foilpm3	-3.0	-5.0	0.0	2	4	0	2	106	106	0	False	177	36	28	0	35	0	rg05_theta12p495_foilpm3	53.0	79	79	True	open_populated	55	51	False	27	24	55
rg05_theta12p495_foilpm3	-3.0	-5.0	0.0	2	5	0	2	167	167	0	False	273	55	45	0	51	0	rg05_theta12p495_foilpm3	53.0	79	79	True	open_populated	55	112	False	88	24	55
rg05_theta12p495_foilpm3	-3.0	-5.0	0.0	2	6	0	2	187	187	0	False	289	58	46	0	44	0	rg05_theta12p495_foilpm3	53.0	79	79	True	open_populated	55	132	False	108	24	55
rg05_theta12p495_foilpm3	-3.0	-5.0	0.0	3	1	0	2	53	53	0	False	80	16	11	0	11	0	rg05_theta12p495_foilpm3	53.0	79	53	False	open_populated	53	0	False	0	0	53
rg05_theta12p495_foilpm3	-3.0	-5.0	0.0	3	2	0	2	84	84	0	False	137	28	20	0	25	0	rg05_theta12p495_foilpm3	53.0	79	79	True	open_populated	55	29	False	5	24	55
rg05_theta12p495_foilpm3	-3.0	-5.0	0.0	3	3	0	2	128	128	0	False	197	40	29	0	29	0	rg05_theta12p495_foilpm3	53.0	79	79	True	open_populated	55	73	False	49	24	55
rg05_theta12p495_foilpm3	-3.0	-5.0	0.0	3	4	0	2	178	178	0	False	278	56	43	0	44	0	rg05_theta12p495_foilpm3	53.0	79	79	True	open_populated	55	123	False	99	24	55
