pool	rungroup	zfoil	delta_low	delta_high	xscol	yscol	available	fit	surplus
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	-5.0	0.0	7	1	17	17	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	-5.0	0.0	7	2	53	53	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	-5.0	0.0	7	3	85	55	30
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	-5.0	0.0	7	4	97	55	42
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	-5.0	0.0	7	5	145	55	90
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	-5.0	0.0	7	6	147	55	92
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	-5.0	0.0	8	2	36	36	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	-5.0	0.0	8	3	65	55	10
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	-5.0	0.0	8	4	80	56	24
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	-5.0	0.0	8	5	102	55	47
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	-5.0	0.0	8	6	0	0	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	0.0	5.0	0	2	19	19	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	0.0	5.0	0	3	50	50	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	0.0	5.0	0	4	56	56	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	0.0	5.0	0	5	77	69	8
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	0.0	5.0	0	6	0	0	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	0.0	5.0	1	1	0	0	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	0.0	5.0	1	2	28	28	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	0.0	5.0	1	3	58	58	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	0.0	5.0	1	4	84	69	15
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	0.0	5.0	1	5	112	69	43
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	0.0	5.0	1	6	130	69	61
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	0.0	5.0	2	1	22	22	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	0.0	5.0	2	2	46	46	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	0.0	5.0	2	3	0	0	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	0.0	5.0	2	4	119	69	50
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	0.0	5.0	2	5	140	69	71
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	0.0	5.0	2	6	199	69	130
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	0.0	5.0	3	1	34	34	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	0.0	5.0	3	2	53	53	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	0.0	5.0	3	3	74	69	5
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	0.0	5.0	3	4	117	69	48
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	0.0	5.0	3	5	159	69	90
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	0.0	5.0	3	6	192	69	123
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	0.0	5.0	4	1	33	33	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	0.0	5.0	4	2	66	66	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	0.0	5.0	4	3	95	69	26
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	0.0	5.0	4	4	29	29	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	0.0	5.0	4	5	187	69	118
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	0.0	5.0	4	6	249	69	180
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	0.0	5.0	5	1	37	37	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	0.0	5.0	5	2	61	61	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	0.0	5.0	5	3	76	69	7
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	0.0	5.0	5	4	141	69	72
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	0.0	5.0	5	5	0	0	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	0.0	5.0	5	6	215	69	146
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	0.0	5.0	6	1	25	25	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	0.0	5.0	6	2	55	55	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	0.0	5.0	6	3	70	69	1
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	0.0	5.0	6	4	86	69	17
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	0.0	5.0	6	5	152	69	83
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	0.0	5.0	6	6	193	69	124
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	0.0	5.0	7	1	16	16	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	0.0	5.0	7	2	46	46	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	0.0	5.0	7	3	42	42	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	0.0	5.0	7	4	92	69	23
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	0.0	5.0	7	5	109	69	40
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	0.0	5.0	7	6	152	69	83
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	0.0	5.0	8	2	21	21	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	0.0	5.0	8	3	46	46	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	0.0	5.0	8	4	55	55	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	0.0	5.0	8	5	76	69	7
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	0.0	5.0	8	6	0	0	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	5.0	10.0	0	2	0	0	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	5.0	10.0	0	3	25	25	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	5.0	10.0	0	4	36	36	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	5.0	10.0	0	5	54	38	16
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	5.0	10.0	0	6	0	0	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	5.0	10.0	1	1	0	0	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	5.0	10.0	1	2	19	19	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	5.0	10.0	1	3	24	24	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	5.0	10.0	1	4	55	38	17
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	5.0	10.0	1	5	80	38	42
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	5.0	10.0	1	6	119	38	81
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	5.0	10.0	2	1	13	13	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	5.0	10.0	2	2	27	27	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	5.0	10.0	2	4	73	38	35
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	5.0	10.0	2	5	96	38	58
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	5.0	10.0	2	6	139	38	101
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	5.0	10.0	3	1	21	21	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	5.0	10.0	3	2	37	37	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	5.0	10.0	3	3	51	38	13
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	5.0	10.0	3	4	79	38	41
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	5.0	10.0	3	5	119	38	81
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	5.0	10.0	3	6	180	38	142
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	5.0	10.0	4	1	24	24	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	5.0	10.0	4	2	30	30	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	5.0	10.0	4	3	44	38	6
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	5.0	10.0	4	4	26	26	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	5.0	10.0	4	5	127	38	89
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	5.0	10.0	4	6	175	38	137
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	5.0	10.0	5	1	17	17	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	5.0	10.0	5	2	33	33	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	5.0	10.0	5	3	59	38	21
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	5.0	10.0	5	4	83	38	45
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	5.0	10.0	5	5	0	0	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	5.0	10.0	5	6	152	38	114
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	5.0	10.0	6	1	10	10	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	5.0	10.0	6	2	20	20	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	5.0	10.0	6	3	40	38	2
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	5.0	10.0	6	4	55	38	17
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	5.0	10.0	6	5	96	38	58
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	5.0	10.0	6	6	138	38	100
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	5.0	10.0	7	1	0	0	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	5.0	10.0	7	2	13	13	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	5.0	10.0	7	3	40	38	2
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	5.0	10.0	7	4	44	38	6
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	5.0	10.0	7	5	70	38	32
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	5.0	10.0	7	6	104	38	66
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	5.0	10.0	8	2	0	0	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	5.0	10.0	8	3	18	18	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	5.0	10.0	8	4	40	38	2
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	5.0	10.0	8	5	50	38	12
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	-3.0	5.0	10.0	8	6	0	0	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-10.0	-8.0	0	2	0	0	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-10.0	-8.0	0	3	9	9	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-10.0	-8.0	0	4	25	25	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-10.0	-8.0	0	5	30	25	5
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-10.0	-8.0	0	6	24	24	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-10.0	-8.0	1	2	15	15	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-10.0	-8.0	1	3	18	18	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-10.0	-8.0	1	4	30	25	5
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-10.0	-8.0	1	5	32	25	7
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-10.0	-8.0	1	6	33	25	8
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-10.0	-8.0	1	7	0	0	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-10.0	-8.0	2	2	17	17	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-10.0	-8.0	2	3	0	0	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-10.0	-8.0	2	4	32	25	7
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-10.0	-8.0	2	5	32	25	7
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-10.0	-8.0	2	6	49	25	24
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-10.0	-8.0	2	7	0	0	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-10.0	-8.0	3	2	19	19	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-10.0	-8.0	3	3	28	25	3
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-10.0	-8.0	3	4	36	25	11
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-10.0	-8.0	3	5	42	25	17
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-10.0	-8.0	3	6	55	25	30
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-10.0	-8.0	3	7	17	17	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-10.0	-8.0	4	2	15	15	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-10.0	-8.0	4	3	39	25	14
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-10.0	-8.0	4	4	17	17	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-10.0	-8.0	4	5	49	25	24
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-10.0	-8.0	4	6	73	25	48
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-10.0	-8.0	4	7	15	15	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-10.0	-8.0	5	2	19	19	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-10.0	-8.0	5	3	29	25	4
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-10.0	-8.0	5	4	45	25	20
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-10.0	-8.0	5	5	0	0	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-10.0	-8.0	5	6	57	25	32
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-10.0	-8.0	5	7	11	11	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-10.0	-8.0	6	2	9	9	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-10.0	-8.0	6	3	23	23	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-10.0	-8.0	6	4	33	25	8
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-10.0	-8.0	6	5	48	25	23
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-10.0	-8.0	6	6	48	25	23
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-10.0	-8.0	6	7	0	0	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-10.0	-8.0	7	2	0	0	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-10.0	-8.0	7	3	16	16	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-10.0	-8.0	7	4	31	25	6
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-10.0	-8.0	7	5	30	25	5
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-10.0	-8.0	7	6	50	25	25
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-10.0	-8.0	7	7	0	0	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-10.0	-8.0	8	2	0	0	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-10.0	-8.0	8	3	0	0	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-10.0	-8.0	8	4	10	10	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-10.0	-8.0	8	5	19	19	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-10.0	-8.0	8	6	23	23	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-10.0	-8.0	8	7	0	0	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	0	2	0	0	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	0	3	28	28	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	0	4	36	36	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	0	5	47	47	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	0	6	51	51	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	1	2	22	22	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	1	3	31	31	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	1	4	41	41	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	1	5	74	51	23
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	1	6	90	51	39
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	1	7	0	0	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	2	2	28	28	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	2	3	0	0	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	2	4	87	51	36
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	2	5	73	51	22
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	2	6	97	51	46
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	2	7	63	51	12
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	3	2	21	21	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	3	3	45	45	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	3	4	92	51	41
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	3	5	105	51	54
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	3	6	122	51	71
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	3	7	125	51	74
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	4	2	31	31	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	4	3	67	51	16
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	4	4	30	30	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	4	5	108	51	57
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	4	6	127	51	76
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	4	7	139	51	88
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	5	2	34	34	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	5	3	41	41	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	5	4	85	51	34
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	5	5	0	0	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	5	6	144	51	93
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	5	7	126	51	75
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	6	2	19	19	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	6	3	45	45	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	6	4	61	51	10
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	6	5	107	51	56
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	6	6	109	51	58
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	6	7	90	51	39
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	7	2	18	18	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	7	3	35	35	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	7	4	49	49	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	7	5	60	51	9
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	7	6	81	51	30
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	7	7	0	0	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	8	2	0	0	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	8	3	23	23	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	8	4	34	34	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	8	5	45	45	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	8	6	74	51	23
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	8	7	0	0	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-5.0	0.0	0	2	0	0	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-5.0	0.0	0	3	28	28	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-5.0	0.0	0	4	50	50	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-5.0	0.0	0	5	68	68	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-5.0	0.0	0	6	78	78	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-5.0	0.0	0	7	0	0	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-5.0	0.0	1	2	33	33	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-5.0	0.0	1	3	45	45	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-5.0	0.0	1	4	86	82	4
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-5.0	0.0	1	5	112	82	30
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-5.0	0.0	1	6	125	82	43
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-5.0	0.0	2	2	38	38	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-5.0	0.0	2	3	0	0	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-5.0	0.0	2	4	109	82	27
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-5.0	0.0	2	5	138	82	56
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-5.0	0.0	2	6	176	82	94
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-5.0	0.0	2	7	195	82	113
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-5.0	0.0	3	2	57	57	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-5.0	0.0	3	3	83	82	1
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-5.0	0.0	3	4	158	82	76
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-5.0	0.0	3	5	192	82	110
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-5.0	0.0	3	6	236	82	154
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-5.0	0.0	3	7	256	82	174
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-5.0	0.0	4	2	50	50	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-5.0	0.0	4	3	86	82	4
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-5.0	0.0	4	4	46	46	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-5.0	0.0	4	5	195	82	113
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-5.0	0.0	4	6	239	82	157
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-5.0	0.0	4	7	297	82	215
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-5.0	0.0	5	2	59	59	0
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-5.0	0.0	5	3	89	82	7
